"SUID","_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2675","60","256","3.65170804","0.0","0.27384446","1.0","2","6","false","P00748","284.5","2","0","0","0.70536577","false","0","P00748","0","0.50443262"
"2676","60","256","3.53660089","4.198E-5","0.28275738","0.0","3","6","false","P57740","217.66666667","3","0","0","0.71815546","false","0","P57740","73568","0.342827"
"2677","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P51688","510.0","1","0","0","0.70273711","false","0","P51688","0","0.0"
"2678","60","256","3.63918948","7.502E-5","0.27478646","0.0","2","6","false","P01009","277.5","2","0","0","0.70675672","false","0","P01009","38478","0.5"
"2679","65","298","3.52280925","1.574E-5","0.28386436","0.0","2","6","false","O00221","481.5","2","0","0","0.71968786","false","0","O00221","162054","0.52802198"
"2680","80","507","3.20729896","1.8388E-4","0.31178883","0.08730159","28","6","false","Q9P032","46.35714286","28","0","0","0.75474456","false","0","Q9P032","459776","0.05050742"
"2681","65","286","3.5456185","1.849E-5","0.28203824","0.0","2","6","false","P30048","454.0","2","0","0","0.7171535","false","0","P30048","150478","0.5218894"
"2682","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P02679","510.0","1","0","0","0.70273711","false","0","P02679","0","0.0"
"2683","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q3MIX3","366.5","2","0","0","0.70835986","false","0","Q3MIX3","0","0.57176287"
"2684","60","256","3.65117759","3.108E-5","0.27388424","0.0","2","6","false","P02652","272.5","2","0","0","0.70542471","false","0","P02652","36854","0.50184843"
"2685","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","O43776","510.0","1","0","0","0.70273711","false","0","O43776","0","0.0"
"2686","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","G3V494","510.0","1","0","0","0.70273711","false","0","G3V494","0","0.0"
"2687","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q9HD34","366.5","2","0","0","0.70835986","false","0","Q9HD34","0","0.57176287"
"2688","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P02746","510.0","1","0","0","0.70273711","false","0","P02746","0","0.0"
"2689","60","256","3.61065139","5.424E-5","0.27695834","0.0","3","6","false","O75616","228.0","3","0","0","0.70992762","false","0","O75616","85418","0.35804416"
"2690","60","256","3.64396351","1.911E-5","0.27442646","0.0","2","6","false","P02671","287.5","2","0","0","0.70622628","false","0","P02671","40928","0.50529101"
"2691","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q8WV93","366.5","2","0","0","0.70835986","false","0","Q8WV93","0","0.57176287"
"2692","65","267","3.66539359","0.0","0.272822","1.0","2","6","false","Q4J6C6","331.0","2","0","0","0.70384516","false","0","Q4J6C6","0","0.57068966"
"2693","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q9NQH7","366.5","2","0","0","0.70835986","false","0","Q9NQH7","0","0.57176287"
"2694","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q9Y2Z9","366.5","2","0","0","0.70835986","false","0","Q9Y2Z9","0","0.57176287"
"2695","60","256","3.64396351","1.911E-5","0.27442646","0.0","2","6","false","P00734","287.5","2","0","0","0.70622628","false","0","P00734","40928","0.50529101"
"2696","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P00738","510.0","1","0","0","0.70273711","false","0","P00738","0","0.0"
"2697","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q5U5X0","510.0","1","0","0","0.70273711","false","0","Q5U5X0","0","0.0"
"2698","60","256","3.67197114","1.41E-6","0.27233329","0.0","2","6","false","Q96RR1","286.5","2","0","0","0.70311432","false","0","Q96RR1","8672","0.5407197"
"2699","65","273","3.62051772","6.07E-6","0.27620359","0.33333333","3","6","false","Q8N4Q1","247.66666667","3","0","0","0.70883136","false","0","Q8N4Q1","5172","0.38109913"
"2700","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","O00198","510.0","1","0","0","0.70273711","false","0","O00198","0","0.0"
"2701","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q9NXH9","366.5","2","0","0","0.70835986","false","0","Q9NXH9","0","0.57176287"
"2702","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P50213","510.0","1","0","0","0.70273711","false","0","P50213","0","0.0"
"2703","65","292","3.3174199","3.505E-5","0.30143908","0.06666667","6","6","false","Q8NFW8","141.33333333","6","0","0","0.7425089","false","0","Q8NFW8","40860","0.19190541"
"2704","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q2MKA7","510.0","1","0","0","0.70273711","false","0","Q2MKA7","0","0.0"
"2705","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P02747","510.0","1","0","0","0.70273711","false","0","P02747","0","0.0"
"2706","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P26440","510.0","1","0","0","0.70273711","false","0","P26440","0","0.0"
"2707","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q9NRP4","510.0","1","0","0","0.70273711","false","0","Q9NRP4","0","0.0"
"2708","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q8N183","510.0","1","0","0","0.70273711","false","0","Q8N183","0","0.0"
"2709","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q9H6L5","510.0","1","0","0","0.70273711","false","0","Q9H6L5","0","0.0"
"2710","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P02675","510.0","1","0","0","0.70273711","false","0","P02675","0","0.0"
"2711","65","268","3.56959474","7.08E-6","0.28014385","0.0","2","6","false","O00429","354.5","2","0","0","0.71448947","false","0","O00429","58254","0.52604167"
"2712","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","P56182","366.5","2","0","0","0.70835986","false","0","P56182","0","0.57176287"
"2713","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","G3V426","366.5","2","0","0","0.70835986","false","0","G3V426","0","0.57176287"
"2714","75","403","3.24379376","2.0273E-4","0.308281","0.06666667","6","6","false","P13010","288.83333333","6","0","0","0.75068958","false","0","P13010","803456","0.19616519"
"2715","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P02790","510.0","1","0","0","0.70273711","false","0","P02790","0","0.0"
"2716","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q96QD9","510.0","1","0","0","0.70273711","false","0","Q96QD9","0","0.0"
"2717","75","333","3.52068746","1.3377E-4","0.28403544","0.2","5","6","false","Q9BQ95","218.2","5","0","0","0.71992362","false","0","Q9BQ95","259986","0.2372549"
"2718","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q9H5Q4","510.0","1","0","0","0.70273711","false","0","Q9H5Q4","0","0.0"
"2719","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q16836","510.0","1","0","0","0.70273711","false","0","Q16836","0","0.0"
"2720","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q9Y255","510.0","1","0","0","0.70273711","false","0","Q9Y255","0","0.0"
"2721","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q15021","510.0","1","0","0","0.70273711","false","0","Q15021","0","0.0"
"2722","65","273","3.6216847","4.0E-6","0.27611459","0.33333333","3","6","false","Q7L0Y3","265.33333333","3","0","0","0.7087017","false","0","Q7L0Y3","14882","0.40273556"
"2723","75","339","3.5587736","9.26E-6","0.28099568","0.33333333","4","6","false","Q8WYQ3","265.0","4","0","0","0.71569182","false","0","Q8WYQ3","54898","0.3252457"
"2724","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P13725","510.0","1","0","0","0.70273711","false","0","P13725","0","0.0"
"2725","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P55809","510.0","1","0","0","0.70273711","false","0","P55809","0","0.0"
"2726","75","403","3.52408233","1.701E-5","0.28376182","0.4","5","6","false","Q9NZM5","245.4","5","0","0","0.71954641","false","0","Q9NZM5","123074","0.29249106"
"2727","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","O14836","510.0","1","0","0","0.70273711","false","0","O14836","0","0.0"
"2728","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q96C55","510.0","1","0","0","0.70273711","false","0","Q96C55","0","0.0"
"2729","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q96JP5","366.5","2","0","0","0.70835986","false","0","Q96JP5","0","0.57176287"
"2730","65","259","3.59505623","1.315E-5","0.27815977","0.0","2","6","false","Q8WUA4","347.0","2","0","0","0.71166042","false","0","Q8WUA4","67062","0.51488095"
"2731","60","256","3.63452154","3.753E-5","0.27513938","0.0","3","6","false","Q8N3J5","210.66666667","3","0","0","0.70727538","false","0","Q8N3J5","54650","0.35901826"
"2732","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q9Y3E2","510.0","1","0","0","0.70273711","false","0","Q9Y3E2","0","0.0"
"2733","60","256","3.65467855","2.297E-5","0.27362188","0.0","3","6","false","Q15696","183.66666667","3","0","0","0.70503572","false","0","Q15696","37456","0.33578431"
"2734","65","278","3.59654148","2.47E-6","0.2780449","0.33333333","3","6","false","Q8NHY3","270.33333333","3","0","0","0.71149539","false","0","Q8NHY3","20992","0.39187228"
"2735","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q96JJ6","510.0","1","0","0","0.70273711","false","0","Q96JJ6","0","0.0"
"2736","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P02787","510.0","1","0","0","0.70273711","false","0","P02787","0","0.0"
"2737","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q9Y3Y2","366.5","2","0","0","0.70835986","false","0","Q9Y3Y2","0","0.57176287"
"2738","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","P31937","510.0","1","0","0","0.70273711","false","0","P31937","0","0.0"
"2739","60","256","3.66412052","1.603E-5","0.27291679","0.0","3","6","false","P13995","181.66666667","3","0","0","0.70398661","false","0","P13995","36548","0.33706468"
"2740","75","334","3.63653724","0.0","0.27498687","1.0","3","6","false","Q96C28","302.66666667","3","0","0","0.70705142","false","0","Q96C28","0","0.45651081"
"2741","75","332","3.56025886","1.3948E-4","0.28087845","0.19047619","7","6","false","O75208","158.14285714","7","0","0","0.71552679","false","0","O75208","371438","0.17756709"
"2742","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","O15481","510.0","1","0","0","0.70273711","false","0","O15481","0","0.0"
"2743","65","273","3.6247613","0.0","0.27588024","1.0","2","6","false","Q12950","366.5","2","0","0","0.70835986","false","0","Q12950","0","0.57176287"
"2744","60","256","3.67536601","0.0","0.27208175","0.0","1","6","false","Q9UHA2","510.0","1","0","0","0.70273711","false","0","Q9UHA2","0","0.0"
"2745","15","48","3.8285593","7.89E-6","0.26119486","0.0","4","6","false","O15269","21.25","4","0","0","0.68571563","false","0","O15269","11272","0.253125"
"2746","45","129","3.69509866","3.917E-5","0.27062877","0.1","5","6","false","P43250","59.4","5","0","0","0.70054459","false","0","P43250","42062","0.20416667"
"2747","10","35","3.92892001","0.0","0.25452287","0.0","1","7","false","P08172","69.0","1","0","0","0.67456444","false","0","P08172","0","0.0"
"2748","10","35","3.92892001","0.0","0.25452287","0.0","1","7","false","P30411","69.0","1","0","0","0.67456444","false","0","P30411","0","0.0"
"2749","10","35","3.92892001","0.0","0.25452287","0.0","1","7","false","Q9NXH8","69.0","1","0","0","0.67456444","false","0","Q9NXH8","0","0.0"
"2750","80","482","3.1825801","0.00291874","0.31421047","0.0","35","6","false","Q92896","12.08571429","35","0","0","0.7574911","false","0","Q92896","4127454","0.04416619"
"2751","45","146","3.53087206","2.51E-4","0.28321615","0.0","13","6","false","Q8WVP5","11.15384615","13","0","0","0.71879199","false","0","Q8WVP5","362652","0.08461538"
"2752","55","203","3.57840017","3.12E-6","0.27945449","0.33333333","3","6","false","Q6P1M0","176.33333333","3","0","0","0.71351109","false","0","Q6P1M0","7266","0.34714004"
"2753","55","219","3.46403565","2.531E-5","0.28868063","0.0","3","6","false","Q9UMR2","243.66666667","3","0","0","0.72621826","false","0","Q9UMR2","110322","0.36491228"
"2754","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q9UQ03","286.0","1","0","0","0.70223024","false","0","Q9UQ03","0","0.0"
"2755","55","180","3.521324","2.698E-5","0.28398409","0.0","3","6","false","P21802","176.33333333","3","0","0","0.71985289","false","0","P21802","56330","0.35349462"
"2756","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q13085","286.0","1","0","0","0.70223024","false","0","Q13085","0","0.0"
"2757","50","179","3.57840017","0.0","0.27945449","1.0","2","7","false","Q7Z6G8","249.0","2","0","0","0.71351109","false","0","Q7Z6G8","0","0.53319058"
"2758","50","157","3.54827074","7.06E-6","0.28182742","0.0","2","6","false","Q7Z406","194.0","2","0","0","0.71685881","false","0","Q7Z406","20640","0.50789474"
"2759","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P08473","286.0","1","0","0","0.70223024","false","0","P08473","0","0.0"
"2760","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P09693","286.0","1","0","0","0.70223024","false","0","P09693","0","0.0"
"2761","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q96SB3","286.0","1","0","0","0.70223024","false","0","Q96SB3","0","0.0"
"2762","50","163","3.54095056","5.994E-5","0.28241004","0.04761905","7","6","false","Q92835","51.42857143","7","0","0","0.71767216","false","0","Q92835","74266","0.14742525"
"2763","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P10912","286.0","1","0","0","0.70223024","false","0","P10912","0","0.0"
"2764","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q07889","286.0","1","0","0","0.70223024","false","0","Q07889","0","0.0"
"2765","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q96DB5","286.0","1","0","0","0.70223024","false","0","Q96DB5","0","0.0"
"2766","50","179","3.57383832","6.13E-6","0.2798112","0.0","2","6","false","Q02952","242.5","2","0","0","0.71401796","false","0","Q02952","29800","0.52047414"
"2767","50","179","3.57840017","0.0","0.27945449","1.0","2","7","false","P32927","249.0","2","0","0","0.71351109","false","0","P32927","0","0.53319058"
"2768","50","180","3.43995332","4.222E-5","0.29070162","0.07142857","8","6","false","P78324","52.0","8","0","0","0.72889408","false","0","P78324","63670","0.13139386"
"2769","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P24394","286.0","1","0","0","0.70223024","false","0","P24394","0","0.0"
"2770","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P78330","286.0","1","0","0","0.70223024","false","0","P78330","0","0.0"
"2771","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q96P48","286.0","1","0","0","0.70223024","false","0","Q96P48","0","0.0"
"2772","50","165","3.63314237","3.52E-6","0.27524382","0.0","2","7","false","Q9UM73","207.5","2","0","0","0.70742863","false","0","Q9UM73","17888","0.52411168"
"2773","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q38SD2","286.0","1","0","0","0.70223024","false","0","Q38SD2","0","0.0"
"2774","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","O60674","286.0","1","0","0","0.70223024","false","0","O60674","0","0.0"
"2775","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P42680","286.0","1","0","0","0.70223024","false","0","P42680","0","0.0"
"2776","50","168","3.53819223","1.201E-5","0.28263021","0.0","2","6","false","P18433","263.5","2","0","0","0.71797864","false","0","P18433","48418","0.525"
"2777","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q02763","286.0","1","0","0","0.70223024","false","0","Q02763","0","0.0"
"2778","60","241","3.50180352","1.083E-5","0.28556714","0.0","2","6","false","P41252","369.5","2","0","0","0.72202183","false","0","P41252","78756","0.52642857"
"2779","50","163","3.44886484","5.534E-5","0.28995048","0.3","5","6","false","P31785","74.0","5","0","0","0.72790391","false","0","P31785","70136","0.20847458"
"2780","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q99062","286.0","1","0","0","0.70223024","false","0","Q99062","0","0.0"
"2781","45","144","3.65287503","1.021E-5","0.27375697","0.0","2","7","false","P40238","176.5","2","0","0","0.70523611","false","0","P40238","23658","0.50722543"
"2782","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q00266","286.0","1","0","0","0.70223024","false","0","Q00266","0","0.0"
"2783","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q13905","286.0","1","0","0","0.70223024","false","0","Q13905","0","0.0"
"2784","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","O14495","286.0","1","0","0","0.70223024","false","0","O14495","0","0.0"
"2785","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q9UKW4","286.0","1","0","0","0.70223024","false","0","Q9UKW4","0","0.0"
"2786","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P17707","286.0","1","0","0","0.70223024","false","0","P17707","0","0.0"
"2787","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P31151","286.0","1","0","0","0.70223024","false","0","P31151","0","0.0"
"2788","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P08637","286.0","1","0","0","0.70223024","false","0","P08637","0","0.0"
"2789","60","241","3.50180352","1.083E-5","0.28556714","0.0","2","6","false","P49137","369.5","2","0","0","0.72202183","false","0","P49137","78756","0.52642857"
"2790","50","168","3.55909187","1.001E-5","0.28097055","0.0","2","6","false","Q05682","226.5","2","0","0","0.71565646","false","0","Q05682","31688","0.5125"
"2791","45","146","3.58391683","2.757E-5","0.27902433","0.1","5","6","false","P20963","66.2","5","0","0","0.71289813","false","0","P20963","33722","0.20436137"
"2792","50","148","3.54699767","3.935E-5","0.28192858","0.0","5","6","false","P07766","66.8","5","0","0","0.71700026","false","0","P07766","56926","0.20308642"
"2793","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q9H2M9","286.0","1","0","0","0.70223024","false","0","Q9H2M9","0","0.0"
"2794","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P31994","286.0","1","0","0","0.70223024","false","0","P31994","0","0.0"
"2795","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P13797","286.0","1","0","0","0.70223024","false","0","P13797","0","0.0"
"2796","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q7Z794","286.0","1","0","0","0.70223024","false","0","Q7Z794","0","0.0"
"2797","65","273","3.4330575","2.79E-5","0.29128554","0.33333333","3","6","false","Q05397","317.0","3","0","0","0.72966028","false","0","Q05397","157000","0.36356678"
"2798","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q9NY65","286.0","1","0","0","0.70223024","false","0","Q9NY65","0","0.0"
"2799","45","144","3.66687885","7.27E-6","0.27271149","0.0","2","7","false","Q8WZ73","164.5","2","0","0","0.70368013","false","0","Q8WZ73","10960","0.50619195"
"2800","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","O94832","286.0","1","0","0","0.70223024","false","0","O94832","0","0.0"
"2801","65","283","3.40855082","7.443E-5","0.29337981","0.4","5","6","false","P08581","224.2","5","0","0","0.73238324","false","0","P08581","211970","0.23855165"
"2802","50","163","3.59240399","2.404E-5","0.27836513","0.0","2","7","false","P01241","217.0","2","0","0","0.71195511","false","0","P01241","44708","0.5034965"
"2803","50","168","3.53819223","1.201E-5","0.28263021","0.0","2","6","false","P06213","263.5","2","0","0","0.71797864","false","0","P06213","48418","0.525"
"2804","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P10721","286.0","1","0","0","0.70223024","false","0","P10721","0","0.0"
"2805","45","146","3.64258434","4.12E-6","0.27453036","0.16666667","4","7","false","P07333","82.75","4","0","0","0.70637952","false","0","P07333","7774","0.26028481"
"2806","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q13588","286.0","1","0","0","0.70223024","false","0","Q13588","0","0.0"
"2807","50","168","3.53819223","1.201E-5","0.28263021","0.0","2","6","false","P17948","263.5","2","0","0","0.71797864","false","0","P17948","48418","0.525"
"2808","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q16620","286.0","1","0","0","0.70223024","false","0","Q16620","0","0.0"
"2809","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","O60496","286.0","1","0","0","0.70223024","false","0","O60496","0","0.0"
"2810","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P98077","286.0","1","0","0","0.70223024","false","0","P98077","0","0.0"
"2811","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P29376","286.0","1","0","0","0.70223024","false","0","P29376","0","0.0"
"2812","55","211","3.48970931","1.201E-5","0.28655682","0.66666667","3","6","false","P35916","246.33333333","3","0","0","0.72336563","false","0","P35916","48418","0.37493658"
"2813","50","158","3.61447061","4.09E-6","0.27666569","0.0","2","6","false","P19174","196.5","2","0","0","0.70950327","false","0","P19174","15806","0.51856764"
"2814","50","179","3.57840017","0.0","0.27945449","1.0","2","7","false","Q99704","249.0","2","0","0","0.71351109","false","0","Q99704","0","0.53319058"
"2815","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P60568","286.0","1","0","0","0.70223024","false","0","P60568","0","0.0"
"2816","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P19235","286.0","1","0","0","0.70223024","false","0","P19235","0","0.0"
"2817","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P01178","286.0","1","0","0","0.70223024","false","0","P01178","0","0.0"
"2818","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q07890","286.0","1","0","0","0.70223024","false","0","Q07890","0","0.0"
"2819","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P08138","286.0","1","0","0","0.70223024","false","0","P08138","0","0.0"
"2820","60","256","3.48090388","4.301E-5","0.2872817","0.0","3","6","false","P20749","284.66666667","3","0","0","0.72434401","false","0","P20749","168856","0.35591803"
"2821","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P13688","286.0","1","0","0","0.70223024","false","0","P13688","0","0.0"
"2822","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q13191","286.0","1","0","0","0.70223024","false","0","Q13191","0","0.0"
"2823","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q9H939","286.0","1","0","0","0.70223024","false","0","Q9H939","0","0.0"
"2824","50","163","3.59240399","2.404E-5","0.27836513","0.0","2","7","false","Q9C019","217.0","2","0","0","0.71195511","false","0","Q9C019","44708","0.5034965"
"2825","50","168","3.53819223","1.201E-5","0.28263021","0.0","2","6","false","P40189","263.5","2","0","0","0.71797864","false","0","P40189","48418","0.525"
"2826","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P12318","286.0","1","0","0","0.70223024","false","0","P12318","0","0.0"
"2827","50","179","3.57840017","0.0","0.27945449","1.0","2","7","false","P46109","249.0","2","0","0","0.71351109","false","0","P46109","0","0.53319058"
"2828","55","180","3.54805856","4.98E-6","0.28184428","0.0","2","6","false","P02549","245.0","2","0","0","0.71688238","false","0","P02549","23900","0.52248394"
"2829","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q15172","286.0","1","0","0","0.70223024","false","0","Q15172","0","0.0"
"2830","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","Q13094","286.0","1","0","0","0.70223024","false","0","Q13094","0","0.0"
"2831","45","144","3.67992786","0.0","0.27174446","0.0","1","7","false","P20273","286.0","1","0","0","0.70223024","false","0","P20273","0","0.0"
"2832","45","144","3.64969234","2.862E-5","0.2739957","0.0","5","7","false","O15162","62.4","5","0","0","0.70558974","false","0","O15162","29968","0.20197368"
"2833","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","Q8NFL0","302.0","1","0","0","0.69694934","false","0","Q8NFL0","0","0.0"
"2834","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","Q9HBL8","302.0","1","0","0","0.69694934","false","0","Q9HBL8","0","0.0"
"2835","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","P08183","302.0","1","0","0","0.69694934","false","0","P08183","0","0.0"
"2836","55","215","3.55856143","6.467E-5","0.28101243","0.0","3","6","false","A0A087WVM2","187.66666667","3","0","0","0.7157154","false","0","A0A087WVM2","202114","0.35286704"
"2837","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","Q6NUK1","302.0","1","0","0","0.69694934","false","0","Q6NUK1","0","0.0"
"2838","60","240","3.67271377","3.02E-6","0.27227823","0.33333333","3","6","false","Q8N4H5","206.66666667","3","0","0","0.7030318","false","0","Q8N4H5","25982","0.43165969"
"2839","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","Q8IV48","302.0","1","0","0","0.69694934","false","0","Q8IV48","0","0.0"
"2840","55","209","3.70188839","0.0","0.2701324","1.0","2","6","false","P05166","243.5","2","0","0","0.69979018","false","0","P05166","0","0.60875"
"2841","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","O75874","302.0","1","0","0","0.69694934","false","0","O75874","0","0.0"
"2842","50","166","3.49533206","0.0","0.28609585","1.0","2","6","false","P13535","177.5","2","0","0","0.72274088","false","0","P13535","0","0.50569801"
"2843","65","282","3.60333121","1.891E-5","0.27752098","0.0","4","6","false","P21283","187.25","4","0","0","0.71074098","false","0","P21283","110912","0.28697997"
"2844","65","258","3.56917038","7.02E-6","0.28017715","0.0","2","6","false","P24468","377.5","2","0","0","0.71453662","false","0","P24468","75568","0.53177966"
"2845","60","253","3.64534267","7.24E-6","0.27432263","0.33333333","4","6","false","P08559","161.75","4","0","0","0.70607304","false","0","P08559","28340","0.32171315"
"2846","60","246","3.64969234","9.43E-6","0.2739957","0.16666667","4","6","false","Q9BUR5","156.25","4","0","0","0.70558974","false","0","Q9BUR5","37570","0.32113402"
"2847","70","328","3.63239975","4.88E-6","0.2753001","0.33333333","4","6","false","Q96AQ8","217.25","4","0","0","0.70751114","false","0","Q96AQ8","55228","0.3608804"
"2848","55","209","3.70188839","0.0","0.2701324","1.0","2","6","false","O14548","243.5","2","0","0","0.69979018","false","0","O14548","0","0.60875"
"2849","50","168","3.46085296","4.29E-6","0.28894611","0.0","3","6","false","Q9NZU0","122.0","3","0","0","0.72657189","false","0","Q9NZU0","5520","0.33988764"
"2850","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","P63218","302.0","1","0","0","0.69694934","false","0","P63218","0","0.0"
"2851","55","209","3.70188839","0.0","0.2701324","1.0","2","6","false","Q8NBX0","243.5","2","0","0","0.69979018","false","0","Q8NBX0","0","0.60875"
"2852","55","209","3.70188839","0.0","0.2701324","1.0","2","6","false","Q9Y2R0","243.5","2","0","0","0.69979018","false","0","Q9Y2R0","0","0.60875"
"2853","65","305","3.59060047","2.711E-5","0.27850495","0.06666667","6","6","false","Q9C002","154.0","6","0","0","0.7121555","false","0","Q9C002","129918","0.22222222"
"2854","65","258","3.56917038","7.02E-6","0.28017715","0.0","2","6","false","Q9H7S9","377.5","2","0","0","0.71453662","false","0","Q9H7S9","75568","0.53177966"
"2855","70","325","3.40314025","6.925E-5","0.29384625","0.06666667","6","6","false","O95466","176.5","6","0","0","0.73298442","false","0","O95466","246528","0.19537037"
"2856","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","O75323","302.0","1","0","0","0.69694934","false","0","O75323","0","0.0"
"2857","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","Q9UN70","302.0","1","0","0","0.69694934","false","0","Q9UN70","0","0.0"
"2858","50","152","3.72745597","0.0","0.26827949","0.0","1","6","false","Q8N1F7","302.0","1","0","0","0.69694934","false","0","Q8N1F7","0","0.0"
