"SUID","_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"27266","5","22","4.23877423","0.0","0.23591726","0.0","1","7","false","O15240","43.0","1","0","0","0.59515322","false","0","O15240","0","0.0"
"27269","5","22","4.23877423","0.0","0.23591726","0.0","1","7","false","P30044","43.0","1","0","0","0.59515322","false","0","P30044","0","0.0"
"27275","15","36","4.11031895","3.88E-6","0.24329012","0.0","2","7","false","Q13428","44.5","2","0","0","0.61121013","false","0","Q13428","4972","0.52409639"
"27277","5","22","4.23877423","0.0","0.23591726","0.0","1","7","false","Q9NQR4","43.0","1","0","0","0.59515322","false","0","Q9NQR4","0","0.0"
"27279","5","22","4.23877423","0.0","0.23591726","0.0","1","7","false","P26436","43.0","1","0","0","0.59515322","false","0","P26436","0","0.0"
"27283","5","22","4.23877423","0.0","0.23591726","0.0","1","7","false","O14727","43.0","1","0","0","0.59515322","false","0","O14727","0","0.0"
"27296","25","60","3.88017511","2.546E-4","0.25772033","0.0","3","6","false","P29144","39.0","3","0","0","0.63997811","false","0","P29144","274522","0.33333333"
"27357","20","47","3.96510319","0.0","0.25220025","0.0","1","6","false","Q9P031","93.0","1","0","0","0.6293621","false","0","Q9P031","0","0.0"
"27371","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q6DKK2","58.0","1","0","0","0.60536273","false","0","Q6DKK2","0","0.0"
"27373","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q13099","58.0","1","0","0","0.60536273","false","0","Q13099","0","0.0"
"27375","30","73","3.93383365","3.493E-5","0.25420495","0.0","2","7","false","Q2TAK8","101.0","2","0","0","0.63327079","false","0","Q2TAK8","17412","0.50505051"
"27379","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q8N140","58.0","1","0","0","0.60536273","false","0","Q8N140","0","0.0"
"27383","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9Y547","58.0","1","0","0","0.60536273","false","0","Q9Y547","0","0.0"
"27386","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9Y6K0","58.0","1","0","0","0.60536273","false","0","Q9Y6K0","0","0.0"
"27389","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9NNX1","58.0","1","0","0","0.60536273","false","0","Q9NNX1","0","0.0"
"27391","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q6PII3","58.0","1","0","0","0.60536273","false","0","Q6PII3","0","0.0"
"27395","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9UHW5","58.0","1","0","0","0.60536273","false","0","Q9UHW5","0","0.0"
"27397","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q8N831","58.0","1","0","0","0.60536273","false","0","Q8N831","0","0.0"
"27406","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","P38935","58.0","1","0","0","0.60536273","false","0","P38935","0","0.0"
"27408","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q5URX0","58.0","1","0","0","0.60536273","false","0","Q5URX0","0","0.0"
"27410","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q8WYQ5","58.0","1","0","0","0.60536273","false","0","Q8WYQ5","0","0.0"
"27412","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9BQI6","58.0","1","0","0","0.60536273","false","0","Q9BQI6","0","0.0"
"27414","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9UPZ3","58.0","1","0","0","0.60536273","false","0","Q9UPZ3","0","0.0"
"27417","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q96MF7","58.0","1","0","0","0.60536273","false","0","Q96MF7","0","0.0"
"27420","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q96LX8","58.0","1","0","0","0.60536273","false","0","Q96LX8","0","0.0"
"27422","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9H061","58.0","1","0","0","0.60536273","false","0","Q9H061","0","0.0"
"27424","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q96MG7","58.0","1","0","0","0.60536273","false","0","Q96MG7","0","0.0"
"27428","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q8IY18","58.0","1","0","0","0.60536273","false","0","Q8IY18","0","0.0"
"27432","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9NXX6","58.0","1","0","0","0.60536273","false","0","Q9NXX6","0","0.0"
"27438","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q9H0B6","58.0","1","0","0","0.60536273","false","0","Q9H0B6","0","0.0"
"27440","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","P24043","58.0","1","0","0","0.60536273","false","0","P24043","0","0.0"
"27442","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","P86452","58.0","1","0","0","0.60536273","false","0","P86452","0","0.0"
"27445","10","30","4.15709819","0.0","0.24055241","0.0","1","7","false","Q8NDZ2","58.0","1","0","0","0.60536273","false","0","Q8NDZ2","0","0.0"
"27453","35","79","3.82451532","6.91E-5","0.26147104","0.0","4","6","false","P10147","56.25","4","0","0","0.64693558","false","0","P10147","44420","0.26690821"
"27457","5","18","4.10331457","0.0","0.24370542","0.0","1","7","false","Q9Y2Y8","35.0","1","0","0","0.61208568","false","0","Q9Y2Y8","0","0.0"
"27464","5","18","4.10331457","0.0","0.24370542","0.0","1","7","false","Q6UB98","35.0","1","0","0","0.61208568","false","0","Q6UB98","0","0.0"
"27466","5","18","4.10331457","0.0","0.24370542","0.0","1","7","false","P51884","35.0","1","0","0","0.61208568","false","0","P51884","0","0.0"
"27468","5","18","4.10331457","0.0","0.24370542","0.0","1","7","false","Q8WZ75","35.0","1","0","0","0.61208568","false","0","Q8WZ75","0","0.0"
"27471","5","18","4.10331457","0.0","0.24370542","0.0","1","7","false","Q06265","35.0","1","0","0","0.61208568","false","0","Q06265","0","0.0"
"27473","5","18","4.09218261","8.5E-6","0.24436837","0.0","2","7","false","Q9HCK4","19.0","2","0","0","0.61347717","false","0","Q9HCK4","15676","0.5"
"27477","5","18","4.10331457","0.0","0.24370542","0.0","1","7","false","Q6PG48","35.0","1","0","0","0.61208568","false","0","Q6PG48","0","0.0"
"27532","25","64","3.90769231","0.0","0.25590551","1.0","2","6","false","P09017","76.0","2","0","0","0.63653846","false","0","P09017","0","0.52054795"
"27536","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q9BWH6","102.0","1","0","0","0.63398999","false","0","Q9BWH6","0","0.0"
"27540","25","64","3.90769231","0.0","0.25590551","1.0","2","6","false","P31268","76.0","2","0","0","0.63653846","false","0","P31268","0","0.52054795"
"27545","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q86XI6","102.0","1","0","0","0.63398999","false","0","Q86XI6","0","0.0"
"27565","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q6ZMY9","102.0","1","0","0","0.63398999","false","0","Q6ZMY9","0","0.0"
"27572","30","70","3.86041276","4.129E-5","0.25903966","0.0","2","6","false","P20160","107.0","2","0","0","0.64244841","false","0","P20160","39316","0.50236967"
"27576","35","80","3.80412758","8.6557E-4","0.26287236","0.0","10","6","false","P43235","12.3","10","0","0","0.64948405","false","0","P43235","626886","0.10089286"
"27578","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q14957","102.0","1","0","0","0.63398999","false","0","Q14957","0","0.0"
"27582","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q9UQB3","102.0","1","0","0","0.63398999","false","0","Q9UQB3","0","0.0"
"27584","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","P53667","102.0","1","0","0","0.63398999","false","0","P53667","0","0.0"
"27587","25","64","3.89380863","8.34E-6","0.25681796","0.0","4","6","false","Q9UQ13","32.75","4","0","0","0.63827392","false","0","Q9UQ13","28416","0.25813008"
"27589","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","O15146","102.0","1","0","0","0.63398999","false","0","O15146","0","0.0"
"27593","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","O15018","102.0","1","0","0","0.63398999","false","0","O15018","0","0.0"
"27597","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q13224","102.0","1","0","0","0.63398999","false","0","Q13224","0","0.0"
"27601","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q9UHF5","102.0","1","0","0","0.63398999","false","0","Q9UHF5","0","0.0"
"27604","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q8TA94","102.0","1","0","0","0.63398999","false","0","Q8TA94","0","0.0"
"27606","20","52","3.92808005","0.0","0.2545773","0.0","1","6","false","Q9NY56","102.0","1","0","0","0.63398999","false","0","Q9NY56","0","0.0"
"27622","15","41","3.94071295","4.617E-5","0.25376119","0.1","5","6","false","O00585","17.2","5","0","0","0.63241088","false","0","O00585","64412","0.21282051"
"27624","0","15","4.14409006","0.0","0.2413075","0.0","1","7","false","Q13637","29.0","1","0","0","0.60698874","false","0","Q13637","0","0.0"
"27647","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q96CP6","66.0","1","0","0","0.60895872","false","0","Q96CP6","0","0.0"
"27649","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q9Y6I9","66.0","1","0","0","0.60895872","false","0","Q9Y6I9","0","0.0"
"27652","95","584","3.2108818","0.00838758","0.31144093","5.2882E-4","62","6","false","Q9Y394","7.17741935","62","0","0","0.72363977","false","0","Q9Y394","5419176","0.02148677"
"27654","15","41","3.99737336","5.983E-5","0.25016427","0.1","5","6","false","Q95460","18.0","5","0","0","0.62532833","false","0","Q95460","29016","0.20470588"
"27656","15","40","4.01400876","1.328E-5","0.24912751","0.0","2","7","false","Q9BY50","61.5","2","0","0","0.62324891","false","0","Q9BY50","11372","0.51271186"
"27660","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q8NC67","66.0","1","0","0","0.60895872","false","0","Q8NC67","0","0.0"
"27662","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","P15812","66.0","1","0","0","0.60895872","false","0","P15812","0","0.0"
"27665","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q9Y2Q0","66.0","1","0","0","0.60895872","false","0","Q9Y2Q0","0","0.0"
"27670","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q9H1E5","66.0","1","0","0","0.60895872","false","0","Q9H1E5","0","0.0"
"27672","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","P30532","66.0","1","0","0","0.60895872","false","0","P30532","0","0.0"
"27675","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","O94768","66.0","1","0","0","0.60895872","false","0","O94768","0","0.0"
"27677","25","63","3.98949343","0.0","0.25065839","1.0","2","7","false","Q86X29","95.5","2","0","0","0.62631332","false","0","Q86X29","0","0.51902174"
"27680","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","A6NGC4","66.0","1","0","0","0.60895872","false","0","A6NGC4","0","0.0"
"27683","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q9Y2G3","66.0","1","0","0","0.60895872","false","0","Q9Y2G3","0","0.0"
"27685","15","34","4.06253909","3.556E-5","0.24615148","0.0","2","7","false","O60906","44.5","2","0","0","0.61718261","false","0","O60906","19266","0.5"
"27687","20","45","3.75146967","3.471E-5","0.2665622","0.0","5","6","false","Q5VT66","20.0","5","0","0","0.65606629","false","0","Q5VT66","34550","0.20652174"
"27689","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","P98196","66.0","1","0","0","0.60895872","false","0","P98196","0","0.0"
"27692","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q15738","66.0","1","0","0","0.60895872","false","0","Q15738","0","0.0"
"27694","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","A0A5K1VW70","66.0","1","0","0","0.60895872","false","0","A0A5K1VW70","0","0.0"
"27696","25","63","3.98949343","0.0","0.25065839","1.0","2","7","false","Q13705","95.5","2","0","0","0.62631332","false","0","Q13705","0","0.51902174"
"27700","20","45","3.94409006","1.584E-5","0.25354391","0.0","2","7","false","Q9Y210","71.0","2","0","0","0.63198874","false","0","Q9Y210","7672","0.50724638"
"27702","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q9Y2G8","66.0","1","0","0","0.60895872","false","0","Q9Y2G8","0","0.0"
"27704","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q9Y3Q3","66.0","1","0","0","0.60895872","false","0","Q9Y3Q3","0","0.0"
"27707","25","63","3.95684803","5.708E-5","0.25272641","0.33333333","3","7","false","B0FP48","80.33333333","3","0","0","0.630394","false","0","B0FP48","28502","0.34934498"
"27710","15","35","4.07354597","1.766E-5","0.24548637","0.0","3","7","false","Q96BY9","28.33333333","3","0","0","0.61580675","false","0","Q96BY9","9966","0.33744856"
"27712","25","63","3.98949343","0.0","0.25065839","1.0","2","7","false","Q12983","95.5","2","0","0","0.62631332","false","0","Q12983","0","0.51902174"
"27715","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","O43520","66.0","1","0","0","0.60895872","false","0","O43520","0","0.0"
"27717","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q15375","66.0","1","0","0","0.60895872","false","0","Q15375","0","0.0"
"27721","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q9NTI2","66.0","1","0","0","0.60895872","false","0","Q9NTI2","0","0.0"
"27725","25","63","3.98949343","0.0","0.25065839","1.0","2","7","false","Q9NRU3","95.5","2","0","0","0.62631332","false","0","Q9NRU3","0","0.51902174"
"27727","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q8TF62","66.0","1","0","0","0.60895872","false","0","Q8TF62","0","0.0"
"27729","15","40","3.99149468","3.762E-5","0.25053271","0.0","2","7","false","Q6ZT21","64.0","2","0","0","0.62606316","false","0","Q6ZT21","13330","0.504"
"27733","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","P30511","66.0","1","0","0","0.60895872","false","0","P30511","0","0.0"
"27735","15","40","4.02251407","0.0","0.24860075","1.0","2","7","false","P04222","66.0","2","0","0","0.62218574","false","0","P04222","0","0.515625"
"27738","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q9BQE5","66.0","1","0","0","0.60895872","false","0","Q9BQE5","0","0.0"
"27740","40","90","3.52970607","2.0059E-4","0.28330971","0.0952381","7","6","false","Q9BRR6","34.71428571","7","0","0","0.68378674","false","0","Q9BRR6","163038","0.15242347"
"27743","15","34","4.12833021","0.0","0.24222869","0.0","1","7","false","Q04844","66.0","1","0","0","0.60895872","false","0","Q04844","0","0.0"
"27775","0","13","4.25128205","0.0","0.23522316","0.0","1","7","false","Q9H8L6","25.0","1","0","0","0.59358974","false","0","Q9H8L6","0","0.0"
"27778","5","18","4.15247029","4.02E-6","0.24082051","0.0","2","7","false","Q96B96","17.0","2","0","0","0.60594121","false","0","Q96B96","3500","0.5"
"27811","25","60","3.93220763","2.582E-5","0.25431007","0.0","2","6","false","P57055","80.5","2","0","0","0.63347405","false","0","P57055","20696","0.50316456"
"27813","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q13227","115.0","1","0","0","0.62662602","false","0","Q13227","0","0.0"
"27819","25","58","3.97035647","2.265E-5","0.25186655","0.0","2","6","false","Q4LE39","62.5","2","0","0","0.62870544","false","0","Q4LE39","6900","0.5"
"27832","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","O43299","115.0","1","0","0","0.62662602","false","0","O43299","0","0.0"
"27836","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9H7L9","115.0","1","0","0","0.62662602","false","0","Q9H7L9","0","0.0"
"27839","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9HCU9","115.0","1","0","0","0.62662602","false","0","Q9HCU9","0","0.0"
"27841","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9BZQ8","115.0","1","0","0","0.62662602","false","0","Q9BZQ8","0","0.0"
"27848","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","P53803","115.0","1","0","0","0.62662602","false","0","P53803","0","0.0"
"27850","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q8N302","115.0","1","0","0","0.62662602","false","0","Q8N302","0","0.0"
"27852","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","O43278","115.0","1","0","0","0.62662602","false","0","O43278","0","0.0"
"27855","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9H5N1","115.0","1","0","0","0.62662602","false","0","Q9H5N1","0","0.0"
"27862","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q16514","115.0","1","0","0","0.62662602","false","0","Q16514","0","0.0"
"27866","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9NUJ1","115.0","1","0","0","0.62662602","false","0","Q9NUJ1","0","0.0"
"27868","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q8WUU5","115.0","1","0","0","0.62662602","false","0","Q8WUU5","0","0.0"
"27871","35","79","3.84015009","3.0E-5","0.26040649","0.0","2","6","false","Q9BQS8","129.5","2","0","0","0.64498124","false","0","Q9BQS8","24638","0.50790514"
"27873","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","O75446","115.0","1","0","0","0.62662602","false","0","O75446","0","0.0"
"27875","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9H160","115.0","1","0","0","0.62662602","false","0","Q9H160","0","0.0"
"27877","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9NZJ5","115.0","1","0","0","0.62662602","false","0","Q9NZJ5","0","0.0"
"27879","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9BQ90","115.0","1","0","0","0.62662602","false","0","Q9BQ90","0","0.0"
"27884","35","79","3.83202001","8.59E-6","0.26095897","0.0","2","6","false","Q9UPW5","101.0","2","0","0","0.6459975","false","0","Q9UPW5","10542","0.51020408"
"27886","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","O15550","115.0","1","0","0","0.62662602","false","0","O15550","0","0.0"
"27891","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","O60268","115.0","1","0","0","0.62662602","false","0","O60268","0","0.0"
"27895","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q9BUU2","115.0","1","0","0","0.62662602","false","0","Q9BUU2","0","0.0"
"27897","25","58","3.94946842","1.377E-5","0.25319863","0.0","2","6","false","Q14C86","71.0","2","0","0","0.63131645","false","0","Q14C86","28034","0.50359712"
"27900","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","P29374","115.0","1","0","0","0.62662602","false","0","P29374","0","0.0"
"27904","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","O95155","115.0","1","0","0","0.62662602","false","0","O95155","0","0.0"
"27906","25","58","3.94071295","1.2561E-4","0.25376119","0.0","2","6","false","P14316","88.5","2","0","0","0.63241088","false","0","P14316","63550","0.5"
"27909","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","O60296","115.0","1","0","0","0.62662602","false","0","O60296","0","0.0"
"27912","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q96B54","115.0","1","0","0","0.62662602","false","0","Q96B54","0","0.0"
"27914","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q8IY95","115.0","1","0","0","0.62662602","false","0","Q8IY95","0","0.0"
"27916","25","58","3.98699187","0.0","0.25081566","0.0","1","6","false","Q5TGI0","115.0","1","0","0","0.62662602","false","0","Q5TGI0","0","0.0"
"27919","25","62","3.92920575","9.86E-6","0.25450436","0.0","2","6","false","Q96HN2","82.5","2","0","0","0.63384928","false","0","Q96HN2","9960","0.51257862"
"27923","25","62","3.77598499","2.585E-5","0.26483156","0.0","2","6","false","Q8IUE1","91.0","2","0","0","0.65300188","false","0","Q8IUE1","9980","0.5027933"
"27925","40","100","3.52245153","3.187E-5","0.28389319","0.2","5","6","false","Q9Y3R5","44.2","5","0","0","0.68469356","false","0","Q9Y3R5","22418","0.21262136"
"27937","5","18","4.25478424","4.85E-6","0.23502954","0.0","3","6","false","Q8IUS5","8.0","3","0","0","0.59315197","false","0","Q8IUS5","4878","0.38888889"
"27941","35","87","3.96460288","7.128E-5","0.25223207","0.0","3","6","false","P21964","70.33333333","3","0","0","0.62942464","false","0","P21964","203904","0.34494196"
"27945","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q9NVH1","173.0","1","0","0","0.62734522","false","0","Q9NVH1","0","0.0"
"27955","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O14880","173.0","1","0","0","0.62734522","false","0","O14880","0","0.0"
"27965","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O95178","173.0","1","0","0","0.62734522","false","0","O95178","0","0.0"
"27967","35","87","3.9358349","5.394E-5","0.2540757","0.0","2","6","false","Q96B49","117.5","2","0","0","0.63302064","false","0","Q96B49","53992","0.504329"
"27979","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O95139","173.0","1","0","0","0.62734522","false","0","O95139","0","0.0"
"27987","35","87","3.92345216","2.249E-5","0.25487758","0.0","2","6","false","P05166","98.0","2","0","0","0.63456848","false","0","P05166","11472","0.5"
"27990","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O14548","173.0","1","0","0","0.62734522","false","0","O14548","0","0.0"
"27992","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q8N8E2","173.0","1","0","0","0.62734522","false","0","Q8N8E2","0","0.0"
"27997","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P15954","173.0","1","0","0","0.62734522","false","0","P15954","0","0.0"
"28001","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P07919","173.0","1","0","0","0.62734522","false","0","P07919","0","0.0"
"28011","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O75438","173.0","1","0","0","0.62734522","false","0","O75438","0","0.0"
"28020","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O75380","173.0","1","0","0","0.62734522","false","0","O75380","0","0.0"
"28028","80","320","3.47854909","1.6402E-4","0.28747618","0.05538462","26","6","false","P56556","16.92307692","26","0","0","0.69018136","false","0","P56556","476614","0.05742706"
"28032","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O00217","173.0","1","0","0","0.62734522","false","0","O00217","0","0.0"
"28039","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P51970","173.0","1","0","0","0.62734522","false","0","P51970","0","0.0"
"28042","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q16718","173.0","1","0","0","0.62734522","false","0","Q16718","0","0.0"
"28048","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O75251","173.0","1","0","0","0.62734522","false","0","O75251","0","0.0"
"28051","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P12235","173.0","1","0","0","0.62734522","false","0","P12235","0","0.0"
"28054","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O43181","173.0","1","0","0","0.62734522","false","0","O43181","0","0.0"
"28062","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O95168","173.0","1","0","0","0.62734522","false","0","O95168","0","0.0"
"28070","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P03923","173.0","1","0","0","0.62734522","false","0","P03923","0","0.0"
"28076","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O95298","173.0","1","0","0","0.62734522","false","0","O95298","0","0.0"
"28078","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P12694","173.0","1","0","0","0.62734522","false","0","P12694","0","0.0"
"28081","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P21953","173.0","1","0","0","0.62734522","false","0","P21953","0","0.0"
"28085","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q9H7Z7","173.0","1","0","0","0.62734522","false","0","Q9H7Z7","0","0.0"
"28088","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","C9JU80","173.0","1","0","0","0.62734522","false","0","C9JU80","0","0.0"
"28090","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O43677","173.0","1","0","0","0.62734522","false","0","O43677","0","0.0"
"28092","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q5J8M3","173.0","1","0","0","0.62734522","false","0","Q5J8M3","0","0.0"
"28097","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O14957","173.0","1","0","0","0.62734522","false","0","O14957","0","0.0"
"28099","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P03905","173.0","1","0","0","0.62734522","false","0","P03905","0","0.0"
"28101","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q9UDW1","173.0","1","0","0","0.62734522","false","0","Q9UDW1","0","0.0"
"28105","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P00156","173.0","1","0","0","0.62734522","false","0","P00156","0","0.0"
"28108","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P03891","173.0","1","0","0","0.62734522","false","0","P03891","0","0.0"
"28111","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P03901","173.0","1","0","0","0.62734522","false","0","P03901","0","0.0"
"28114","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O15239","173.0","1","0","0","0.62734522","false","0","O15239","0","0.0"
"28116","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q9BUV8","173.0","1","0","0","0.62734522","false","0","Q9BUV8","0","0.0"
"28120","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","O43402","173.0","1","0","0","0.62734522","false","0","O43402","0","0.0"
"28122","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P47985","173.0","1","0","0","0.62734522","false","0","P47985","0","0.0"
"28126","35","87","3.91207004","1.291E-5","0.25561915","0.0","2","6","false","O43676","117.5","2","0","0","0.63599124","false","0","O43676","20726","0.51777778"
"28129","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q9Y2Q5","173.0","1","0","0","0.62734522","false","0","Q9Y2Q5","0","0.0"
"28131","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q8N4H5","173.0","1","0","0","0.62734522","false","0","Q8N4H5","0","0.0"
"28133","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P03897","173.0","1","0","0","0.62734522","false","0","P03897","0","0.0"
"28135","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","Q00169","173.0","1","0","0","0.62734522","false","0","Q00169","0","0.0"
"28137","35","87","3.91207004","1.291E-5","0.25561915","0.0","2","6","false","P03915","117.5","2","0","0","0.63599124","false","0","P03915","20726","0.51777778"
"28139","35","87","3.923202","3.523E-5","0.25489383","0.0","2","6","false","O95299","111.5","2","0","0","0.63459975","false","0","O95299","39912","0.50456621"
"28145","35","87","3.98123827","0.0","0.25117813","0.0","1","6","false","P12074","173.0","1","0","0","0.62734522","false","0","P12074","0","0.0"
"28157","50","139","3.59512195","3.0867E-4","0.27815468","0.0","12","6","false","Q9Y6W6","15.08333333","12","0","0","0.67560976","false","0","Q9Y6W6","741078","0.11357527"
"28161","15","41","3.78398999","4.75E-6","0.26427131","0.0","5","6","false","Q49MI3","10.6","5","0","0","0.65200125","false","0","Q49MI3","15734","0.22325581"
"28164","50","141","3.57473421","3.9446E-4","0.27974108","0.0","12","6","false","P13995","15.33333333","12","0","0","0.67815822","false","0","P13995","851230","0.12463768"
"28169","5","26","3.95146967","3.31E-6","0.2530704","0.0","3","6","false","Q8N6Y2","14.33333333","3","0","0","0.63106629","false","0","Q8N6Y2","5454","0.4040404"
