IDa	IDb
Q9BSJ6	Q6A162
Q9BSJ6	Q8N1B4
Q86UA6	O15315
P35125	Q0D2K3
P35125	Q6UB99
P35125	Q9NPB3
Q9NZN9	P52954
Q9NZN9	Q9NX01
Q9NZN9	Q9NRY6
P34810	Q969L2
P34810	Q7Z7N9
P34810	Q7Z536
P34810	Q96EQ0
P34810	Q96B49
Q9BRA2	Q96T51
Q9BRA2	Q0VD86
P51116	P51116
P51116	P61289
P51116	Q9NVV9
P51116	Q96QH2
P51116	O95197
P51116	Q5T7P8
P51116	P78362
P51116	O95171
P51116	Q13137
P51116	P51451
P51116	P11309
P51116	Q14134
P51116	Q53EZ4
P51116	P55081
P51116	A0A1B0GV97
P51116	Q14157
P51116	Q9BU76
P51116	Q13557
P51116	Q96NC0
P51116	Q15233
P51116	P38159
P51116	Q6NT76
P51116	Q03393
P51116	Q9NS73
P51116	Q2TBE0
P51116	P49247
P51116	Q5JRA6
P51116	Q93062
P51116	D3DPQ1
P51116	P35520
P51116	Q96CW1
P51116	Q0ZGT2
P51116	Q86VF2
P51116	Q7Z7J5
P51116	Q9HAF1
P51116	Q9C0F1
P51116	Q5VSY0
P51116	P09467
P51116	P61457
P51116	Q9Y3Q8
P51116	I3L4H6
P51116	P02794
P51116	Q15041
P51116	P35900
P51116	Q86YD7
P51116	O60232
P51116	Q15834
P51116	P07947
P51116	Q8WVF5
P51116	O95751
P51116	Q99608
P51116	Q86SE5
P51116	Q15735
P51116	Q9UBU8
P51116	Q96EZ8
P51116	Q9GZT8
P51116	Q96HA1
P51116	Q8N5I3
P51116	Q5T681
P51116	Q9UIC8
P51116	O15209
P51116	P15531
P51116	P0DN79
Q86X45	P54274
Q86X45	Q7Z5L7
Q86X45	Q9H8W4
Q86X45	Q96II8
Q86X45	Q7RTT5
Q86X45	Q9Y333
Q86X45	Q6PF05
Q9H0K6	Q8WV44
Q9H0K6	P14373
Q8N9T8	Q9BRT6
Q12906	A5D8V6
P55273	Q9NVV9
P55273	P11802
P55273	Q9BRT2
P55273	O00560
P55273	Q49A26
P55273	Q6P1W5
P55273	Q9Y483
P55273	Q8WXI9
P55273	Q96D03
P55273	P43354
P55273	Q17RB8
P55273	Q8IYX7
P55273	ENSG00000158483
P55273	Q9UKT9
P55273	Q04864
P55273	Q9UFW8
P55273	Q96LW4
P55273	Q4VC12
P55273	O95678
P55273	Q3SY00
P55273	Q6ZNG0
P55273	Q86W67
P55273	Q96N95
P55273	Q6ZNE9
P55273	Q9GZT8
P55273	Q0VD86
P55273	Q6NX45
P55273	Q8WW35
P55273	A4QMS7
P55273	P0C7X2
P55273	A8MW99
Q9ULD2	Q13190
Q9Y336	A0A0A0MTC9
Q9Y336	Q6PL45
O60259	A0A140TA69
O60259	P60410
O60259	Q07627
O60259	A8MQ03
O60259	P26371
O60259	Q7Z3S9
O60259	A0A087WUL8
Q8NEJ9	P55081
Q8NEJ9	Q5C9Z4
Q8NEJ9	P67870
Q8NEJ9	Q9NY61
Q8NFM4	P37231
Q8NFM4	Q9BYV2
Q8NFM4	Q9BV19
Q8NFM4	P62508
Q8WUD1	Q9H8Y1
Q8WUD1	Q96FJ0
Q8WUD1	O60806
Q8WUD1	Q6UY14
Q8WUD1	Q6PKC3
Q8WUD1	Q8IYT1
Q8WUD1	Q08379
Q8WUD1	Q8NEG0
Q8WUD1	Q8IWE2
Q8WUD1	Q6NXP2
Q92843	P02654
Q92843	Q96JM4
Q92843	Q9UHD4
Q92843	Q9H3N1
Q92843	Q13433
Q92843	Q8N5K1
Q92843	Q969F0
Q92843	P27105
Q92843	O43521
Q92843	Q9H9P2
Q92843	P18859
Q92843	Q96L08
Q92843	P48051
Q92843	Q8N6L0
Q92843	Q8TED1
Q92843	Q68DC2
Q92843	Q9NP94
Q92843	O95470
Q92843	O43653
Q92843	Q8TDV0
Q92843	Q7Z769
Q92843	Q8IV31
Q92843	A0A6E1W0W4
Q92843	O95471
Q92843	Q7Z7N9
Q92843	Q7Z536
Q92843	P0C671
Q92843	P15884
Q92843	Q7Z4F1
Q92843	Q7RTU4
Q92843	K7ER74
Q92843	P60508
Q92843	P55056
Q96IF1	O95363
Q96IF1	Q02930
Q96IF1	Q8NEC5
Q96IF1	Q96KM6
F5H619	Q96HA8
Q9UNH7	O60749
Q56P03	Q9Y312
Q56P03	O95379
Q9H6Z9	Q8NC74
Q9H6Z9	A0A0C4DG21
Q9H6Z9	A1KXE4
Q9H6Z9	Q96HA8
Q9H6Z9	Q9UKT9
Q9H6Z9	Q04864
Q9H6Z9	Q16829
Q9H6Z9	A8K727
Q9H6Z9	O43679
Q9H6Z9	P56545
Q9H6Z9	Q5JST6
Q9H6Z9	Q9UHV2
Q9H6Z9	Q8N720
Q9H6Z9	Q6PF05
P07998	Q9C029
Q99973	Q9BQY4
Q99973	Q5T6F2
Q00765	P53365
Q00765	Q9UKF7
Q00765	P40426
Q16613	O14503
Q16613	Q8N5X7
Q16613	Q8IUC2
Q15052	O75081
Q15052	Q9BYV2
Q15052	Q14161
Q15052	A0A1B0GV97
Q15052	F8WBY9
Q15052	O75031
Q15052	Q9UKT9
Q15052	Q08379
Q15052	Q7Z3Y8
Q15052	Q8ND90
Q15052	Q13177
Q15052	Q86Y26
Q92913	Q9H8W4
Q9UBL3	Q9C005
P55291	Q9UHD9
P55291	Q96EQ0
Q9HCN3	Q04864
Q9HCN3	P61978
Q9HCN3	P60410
Q9HCN3	Q07627
Q9HCN3	A8MQ03
Q9HCN3	P60328
Q9HCN3	ENSP00000375482
Q9HCN3	P26371
Q9HCN3	Q7Z3S9
Q9HCN3	A0A087WUL8
Q9HCN3	P60409
F8WCM5	Q93062
F8WCM5	Q8TDT2
Q96GS6	Q15025
Q96GS6	O76081
Q96GS6	O60760
Q96GS6	Q08379
Q96GS6	Q8ND90
Q96GS6	Q96KQ7
Q96GS6	P14373
Q96GS6	P26371
P19429	A6NK89
O75081	Q8WWV3
O75081	O95995
O75081	Q86YP4
O75081	A5D8V6
O75081	Q7L775
Q14353	Q969Q5
Q14353	Q9HCM9
Q08623	P43358
Q08623	Q8IVS8
Q9NY28	Q9UPQ8
P22460	Q6UX40
Q9BSW2	P17024
Q9BSW2	Q14134
Q9BSW2	Q8ND83
Q9BSW2	Q9NYW8
Q9BSW2	O75420
Q9BSW2	Q8N6D5
Q9BSW2	ENSG00000158483
Q9BSW2	Q08379
Q9BSW2	O95678
Q9BSW2	O15160
Q9BSW2	P35638
Q9BSW2	Q8NDB6
Q9BSW2	Q13064
Q9BSW2	Q3LI72
Q9BSW2	Q8N720
Q9BSW2	Q8IUC0
Q9BSW2	Q96PV4
Q9BSW2	Q92753
Q9BSW2	Q8TD31
Q9BSW2	Q7Z3S9
Q9BSW2	Q8NDB6
Q9BSW2	A0A087WUL8
P21673	P21673
P21673	Q8N6Y0
P21673	Q7Z7F0
P21673	Q96I25
P21673	Q9BSH4
P21673	Q9BQ70
P21673	Q96F10
P21673	Q9BYD2
P21673	Q8NFR7
P21673	Q96HA8
P21673	ENSG00000158483
P21673	P19237
P21673	Q04864
P21673	P09669
P21673	Q5VUD6
P21673	P55210
P21673	Q9Y3Q8
P21673	Q6UXT9
P21673	P17482
P21673	Q86VE0
P21673	Q9BUL9
P21673	Q8NDB6
P21673	P22459
P21673	Q13330
P21673	Q86W67
P21673	Q5U5X0
P21673	Q9GZT8
P21673	Q6ZNM6
P21673	Q15561
P21673	Q8TD31
P21673	Q7RTU4
P21673	P52815
P21673	Q8NDB6
P21673	Q8NHY3
Q9NVN8	Q5JR59
Q9NVN8	Q9BYV2
Q9NVN8	Q9UHG0
Q9NVN8	Q6NT76
Q9NVN8	O75031
Q9NVN8	Q08379
Q9NVN8	O95751
Q9NVN8	P31321
Q9NVN8	Q63ZY3
Q9BQ95	Q9UBU9
Q9BQ95	Q96PN8
Q9BQ95	P55040
Q9BQ95	Q13515
Q9BQ95	Q13064
Q9BQ95	Q9UI47
Q9BQ95	A2RTX5
Q13042	Q8NHZ8
Q96SZ4	P60409
Q92692	O76081
Q92692	O14633
Q92692	P07237
Q92692	Q5TCM9
Q92692	Q5TA81
Q92692	P60410
Q92692	Q07627
Q92692	Q8IUQ4
Q92692	P15884
Q92692	Q5T751
Q92692	A8MQ03
Q92692	P60331
Q92692	P59991
Q92692	ENSP00000344420
Q92692	ENSP00000383223
Q92692	P26371
Q92692	Q7Z3S9
Q92692	A0A087WUL8
Q92692	P60409
P02654	Q8WXG1
P02654	Q9UHD4
P02654	Q17RD7
P02654	O95563
P02654	P56378
P02654	Q96E29
P02654	Q96JH8
P02654	Q8WWC4
P02654	Q96CM8
P02654	Q96QA5
P02654	Q8N5I4
P02654	Q9UMS0
P02654	Q5XKP0
P02654	Q53QW1
P02654	Q6VB84
P02654	Q6ZUI0
P02654	Q14D33
P02654	A8MV81
P02654	Q99525
P02654	Q13085
O95257	Q9BPX5
O95257	Q92600
O95257	Q96D03
O95257	P57060
O95257	Q8TED9
O95257	Q04864
O95257	A0A0A0MSS7
O95257	Q13561
O95257	Q8N3J9
O95257	Q8NDB6
O95257	Q8IYX8
O95257	Q9Y3A4
O95257	A6NK89
O95257	Q6QNY1
O95257	Q0D2J5
O95257	P08949
O95257	Q96MT7
O95257	Q8NDB6
Q9UIA9	P62826
Q9UIA9	O60763
Q969Y2	Q969Y2
Q969Y2	Q5TAQ9
Q969Y2	Q9NP50
Q969Y2	Q99081
Q969Y2	P17858
Q969Y2	Q13352
Q969Y2	Q96D03
Q969Y2	Q6NYC8
Q969Y2	Q9Y223
Q969Y2	A0A0A0MSS7
Q969Y2	Q9UJW9
Q969Y2	Q8WWY6
Q969Y2	Q8TF47
Q969Y2	Q0VD86
Q969Y2	Q6NX45
Q969Y2	Q9UC07
Q969Y2	Q6DHY5
Q969Y2	A6NDS4
Q9BX97	D2IYL2
Q8N6Y0	Q8N6Y0
Q8N6Y0	Q9BT25
Q8N6Y0	P53365
Q8N6Y0	Q9BXY8
Q8N6Y0	Q9UDX3
Q8N6Y0	Q8IYE0
Q8N6Y0	Q6NUQ1
Q8N6Y0	P78537
Q8N6Y0	O75558
Q8N6Y0	O60573
Q8N6Y0	Q9NPJ6
Q8N6Y0	O75935
Q8N6Y0	Q9NSK0
Q8N6Y0	O94868
Q8N6Y0	Q9UGJ1
Q8N6Y0	Q9BYV2
Q8N6Y0	O60941
Q8N6Y0	A0A0C4DG21
Q8N6Y0	Q8NEH6
Q8N6Y0	Q9BT78
Q8N6Y0	Q9HBI0
Q8N6Y0	Q9BT92
Q8N6Y0	Q3SY84
Q8N6Y0	Q9NP66
Q8N6Y0	A0A1B0GV97
Q8N6Y0	Q96C12
Q8N6Y0	Q15911
Q8N6Y0	O95995
Q8N6Y0	Q8TAB5
Q8N6Y0	Q13352
Q8N6Y0	Q9P2B4
Q8N6Y0	Q96RD9
Q8N6Y0	Q8WXI9
Q8N6Y0	Q8WXK1
Q8N6Y0	Q96HB5
Q8N6Y0	Q969F0
Q8N6Y0	Q92529
Q8N6Y0	Q96HW7
Q8N6Y0	Q96CS2
Q8N6Y0	Q8TDX5
Q8N6Y0	O43521
Q8N6Y0	Q8NFR7
Q8N6Y0	A0A0G2JPF6
Q8N6Y0	Q5VTR2
Q8N6Y0	Q96MY7
Q8N6Y0	P55201
Q8N6Y0	Q5T124
Q8N6Y0	Q8N443
Q8N6Y0	Q8N4L8
Q8N6Y0	P58505
Q8N6Y0	A0A0A0MRC4
Q8N6Y0	Q6P1K2
Q8N6Y0	Q9UK41
Q8N6Y0	Q8IYX3
Q8N6Y0	Q9P086
Q8N6Y0	Q96M95
Q8N6Y0	Q8N5M4
Q8N6Y0	P54646
Q8N6Y0	Q6ZVT0
Q8N6Y0	Q9BWG6
Q8N6Y0	Q8N3L3
Q8N6Y0	P55040
Q8N6Y0	Q05D60
Q8N6Y0	Q96KN3
Q8N6Y0	Q9NTK1
Q8N6Y0	Q5JUK2
Q8N6Y0	P33993
Q8N6Y0	Q00994
Q8N6Y0	Q8IW40
Q8N6Y0	Q969H6
Q8N6Y0	Q9UJW9
Q8N6Y0	Q7Z3H0
Q8N6Y0	Q969V4
Q8N6Y0	Q7L5N1
Q8N6Y0	P50150
Q8N6Y0	O95990
Q8N6Y0	Q9C0C4
Q8N6Y0	Q8NE01
Q8N6Y0	A6NJ78
Q8N6Y0	O95678
Q8N6Y0	Q8WWB3
Q8N6Y0	Q13515
Q8N6Y0	P08727
Q8N6Y0	P19012
Q8N6Y0	O76015
Q8N6Y0	P35900
Q8N6Y0	Q7Z3Y8
Q8N6Y0	P47897
Q8N6Y0	Q14005
Q8N6Y0	P00540
Q8N6Y0	Q8TF39
Q8N6Y0	Q8TAU3
Q8N6Y0	Q7Z3Y7
Q8N6Y0	Q8NA61
Q8N6Y0	Q13561
Q8N6Y0	Q8NCU1
Q8N6Y0	Q2WGJ6
Q8N6Y0	Q6ZUS5
Q8N6Y0	Q8N8B7
Q8N6Y0	Q9NP98
Q8N6Y0	Q9NV31
Q8N6Y0	Q9NSA3
Q8N6Y0	Q5T013
Q8N6Y0	Q8N7U7
Q8N6Y0	Q6T5J5
Q8N6Y0	Q13064
Q8N6Y0	Q96CN9
Q8N6Y0	B2RXF5
Q8N6Y0	Q9Y3D9
Q8N6Y0	Q9UPT5
Q8N6Y0	P52292
Q8N6Y0	Q9NVE4
Q8N6Y0	Q96MT8
Q8N6Y0	Q9UI47
Q8N6Y0	Q9BVI4
Q8N6Y0	O14964
Q8N6Y0	Q5XKE5
Q8N6Y0	Q86UD0
Q8N6Y0	Q7Z3Y9
Q8N6Y0	P85299
Q8N6Y0	P08779
Q8N6Y0	P02533
Q8N6Y0	Q96EZ8
Q8N6Y0	Q14D33
Q8N6Y0	Q6IPU0
Q8N6Y0	Q8TES7
Q8N6Y0	Q7L2R6
Q8N6Y0	Q96GS4
Q8N6Y0	A0A1B0GTZ2
Q8N6Y0	Q63ZY3
Q8N6Y0	Q8N720
Q8N6Y0	A6NEM1
Q8N6Y0	A5D8V7
Q8N6Y0	Q99627
Q8N6Y0	O43663
Q8N6Y0	Q2KHM9
Q8N6Y0	P59942
Q8N6Y0	Q8TD31
Q8N6Y0	Q6A162
Q8N6Y0	P37198
Q8N6Y0	ENSP00000426769
Q8N6Y0	P57105
Q8N6Y0	Q9Y4H4
Q8N6Y0	A6NFU0
Q8N6Y0	O15287
Q8N6Y0	P0C7X2
Q8N6Y0	P48047
Q8N6Y0	A0A096LP49
Q8N6Y0	A8MW99
Q8N6Y0	Q8IYR0
Q8N6Y0	P07196
Q8N6Y0	ENSP00000369719
Q9BW61	Q8N448
Q9BW61	Q96KN3
Q9BW61	Q96DZ9
Q9BW61	Q6RW13
Q9UK45	Q9Y4Z0
Q9UK45	P62306
Q9UK45	Q96D03
Q9UK45	P62310
Q9UK45	Q9Y333
Q9UK45	O95988
Q8WWV3	Q13137
Q8WWV3	Q8TAM6
Q8WWV3	Q15942
Q8WWV3	Q7Z353
Q8WWV3	Q9BRP8
Q8WWV3	Q04206
Q8WWV3	Q9UPT5
Q8WWV3	P78358
Q8WWV3	Q9NX47
Q8WWV3	Q9NP61
Q8WWV3	P78358
A0A0C4DFU3	Q96C74
A0A0C4DFU3	Q9C005
Q03111	O95070
O43707	Q8IY33
O43707	Q9NPC6
O43707	Q9NP98
O43707	Q9NWQ9
O43707	Q08043
O14526	P41219
O14526	Q96NT3
O14526	Q14451
O14526	Q9NZF1
O14526	Q2TBE0
O14526	Q8IWZ5
O14526	P16333
O14526	Q15560
O14526	Q92993
O14526	Q8N8X9
O14526	Q8N8B7
O14526	Q53GA4
O14526	Q52LG2
O14526	Q9UJT9
O14526	Q3LI64
O14526	Q3LI76
O14526	Q3LI77
O14526	Q8N4B1
O14526	Q5T749
O14526	ENSP00000375482
O14526	Q9BQ66
O14526	O14817
O14526	P60331
O14526	P0C7X2
O14526	ENSP00000383223
O14526	Q8IYE1
Q66K74	Q8WWW0
Q96G42	Q9BQY4
Q96G42	O14503
Q96G42	Q8IXK0
Q96G42	Q96K80
Q96G42	Q7Z3K3
Q96G42	Q9NQ94
Q96G42	O95947
Q96G42	Q93062
Q96G42	Q6ZRY4
Q96G42	Q96LM6
Q96G42	Q9NZC7
Q96G42	Q2TAL8
Q96G42	P0CW20
Q96G42	P0CW19
ENSG00000130489	Q9UHD4
Q9BWG4	Q9UBH0
Q9BWG4	Q86U70
Q9BWG4	A0A0J9YYJ7
Q99988	P59991
Q9NXJ5	Q96HA8
Q9NXJ5	Q969T4
Q9NXJ5	Q96LR5
Q9NXJ5	P29972
Q9H0B3	P0DP24
Q9H0B3	P0DP25
Q9H0B3	P27482
Q9H0B3	A8MQ03
Q9H0B3	P0DP23
Q9Y4Z0	Q13137
Q9Y4Z0	O43586
Q9Y4Z0	Q13422
Q9Y4Z0	Q96JM7
Q9Y4Z0	Q96DT7
Q9Y4Z0	Q8IX15
P23327	Q32M78
Q9BR01	Q9BR01
Q9BR01	Q9UPT6
Q8N988	Q5JR59
Q8N988	O95273
Q8N988	Q86Z20
Q8N988	A6NEM1
Q9BUF7	P23763
Q9BUF7	Q13190
Q9BUF7	Q9BWH2
Q9BUF7	O95167
Q9BUF7	O75920
Q9BUF7	Q96EC8
Q9BUF7	Q86W74
Q9BUF7	Q9H0R3
Q9BUF7	Q9NZ42
Q9BUF7	O75920
Q9BUF7	Q9NSU2
Q5T5Y3	P78358
Q5T5Y3	P31321
Q5T5Y3	P78358
Q9BSL1	Q8N0X7
Q9BSL1	Q9NWW9
Q9BSL1	P0CG48
Q9BSL1	Q96DA0
Q9BSL1	Q96M89
Q9BSL1	P24592
Q9BSL1	P0CG47
Q9BSL1	Q15038
Q9BSL1	Q9UHD9
Q9BSL1	Q9HCM9
P10523	H3BNQ5
P48788	Q8NEH6
P48788	Q9Y5B8
P48788	P11474
P48788	Q9UI47
P48788	P62508
P48788	ENSP00000355480
Q9BSJ2	Q9UJW9
P02008	O75525
P02008	Q5JR59
P02008	Q96HA8
P02008	P61978
P02008	O95273
P02008	A8MQ03
P02008	A6NEM1
P02008	Q6A162
P02008	Q6B0K9
P02008	P02100
P02008	P60411
P02008	P02042
P02008	P0DJD3
P02008	P68871
P02008	Q7Z3S9
P02008	A0A087WUL8
P02008	P60409
O96013	A0A499FIG1
Q9Y3M9	Q5JR59
Q9Y3M9	Q13137
Q9Y3M9	Q6NT76
Q9Y3M9	Q15834
Q9Y3M9	Q86Z20
Q9Y3M9	Q6A162
Q9Y3M9	P60409
Q6P2H3	O00560
Q6P2H3	Q96HA8
Q9BWX5	P37231
Q9BWX5	Q9Y5V3
Q9BWX5	Q03989
Q9BWX5	A8MQ03
Q8NC74	Q9BZP6
Q8NC74	Q659C4
Q8NC74	P56545
Q8NC74	Q9BUI4
Q9H1P3	P62306
P00966	P00966
Q13868	P0C264
Q9HA47	Q9HA47
Q8N539	P21145
O43633	Q8WV92
Q9BWQ6	Q9NUH8
Q9BWQ6	Q96GF1
Q9BWQ6	Q9BRY0
Q9BWQ6	Q5VXT5
Q9BWQ6	Q3KNW5
Q9BWQ6	Q969F0
Q9BWQ6	Q5SR56
Q9BWQ6	Q9BRI3
Q9BWQ6	Q96AN5
Q9BWQ6	O15173
Q9BWQ6	Q7Z5P4
Q9BWQ6	Q9NYZ1
Q9BWQ6	Q96EC8
Q9BWQ6	Q6UWV7
Q9BWQ6	Q86WV6
Q9BWQ6	Q99942
Q9BWQ6	Q9Y320
Q9NX00	P54849
Q9NX00	Q7RTY0
Q5VV41	Q8N9W6
Q5VV41	Q8NDC0
Q5VV41	P31943
Q5VV41	Q9Y5V3
Q9BUE0	Q96N21
Q9BUE0	Q63HM1
Q9BUE0	Q9HCM9
Q9BUE0	Q8IX15
Q5TEJ8	Q7Z3S9
Q5TEJ8	A0A087WUL8
P30622	Q04864
O75146	P14373
Q96PQ6	Q8TBE0
Q96PQ6	Q96Q77
Q96PQ6	Q6ZUT1
Q96PQ6	Q96EG3
Q96PQ6	Q15415
Q96PQ6	Q96C55
Q96PQ6	Q9H9D4
Q96PQ6	P49760
Q96PQ6	Q5T619
Q96PQ6	Q8WTP8
Q96PQ6	P98175
Q96PQ6	P10074
Q96PQ6	Q6A162
Q96PQ6	P60411
Q96PQ6	Q15415
Q96PQ6	P0DJD3
O75821	Q08379
O75821	Q8IZU0
O75821	P54619
Q9NUL5	Q9NUL5
Q9NUL5	Q5JR59
Q9NUL5	O43597
Q9NUL5	Q6UY14
Q9NUL5	Q6N022
Q9NUL5	Q8IWZ5
Q9NUL5	O75031
Q9NUL5	Q92997
Q9NUL5	Q9ULU8
Q9NUL5	Q9UIH9
Q9NUL5	O95273
Q9NUL5	Q96LR2
Q9NUL5	Q9BYR3
Q9NUL5	Q5VU43
Q9NUL5	Q13422
Q9NUL5	Q9BYP8
Q9NUL5	P60410
Q9NUL5	Q07627
Q9NUL5	Q2TAL6
Q9NUL5	Q6PGQ1
Q9NUL5	Q0VD86
Q9NUL5	P15884
Q9NUL5	A8MQ03
Q9NUL5	Q9BYR2
Q9NUL5	P43355
Q9NUL5	Q9BYQ3
Q9NUL5	Q6A162
Q9NUL5	P60328
Q9NUL5	Q9BYQ6
Q9NUL5	P0C7H8
Q9NUL5	Q9BQ66
Q9NUL5	Q9BYR9
Q9NUL5	P60331
Q9NUL5	P60411
Q9NUL5	Q9BYS1
Q9NUL5	ENSP00000344420
Q9NUL5	Q9BYQ4
Q9NUL5	ENSP00000383223
Q9NUL5	Q6L8G8
Q9NUL5	Q9BYR5
Q9NUL5	P26371
Q9NUL5	Q7Z3S9
Q9NUL5	A0A087WUL8
Q9NUL5	P60409
Q9BUY5	Q5JR59
Q9BUY5	Q9BZW7
Q9BUY5	Q13137
Q9BUY5	Q13163
Q9BUY5	Q9HBI0
Q9BUY5	Q96Q77
Q9BUY5	Q17RB8
Q9BUY5	Q53F39
Q9BUY5	Q9UHP3
Q9BUY5	Q96EH3
Q9BUY5	Q8WW24
Q9BUY5	Q6UB99
Q9BUY5	Q96MH2
Q9BUY5	Q3B820
Q9BUY5	Q8N5M1
Q9BUY5	O95967
Q9BUY5	Q15834
Q9BUY5	Q9UI47
Q9BUY5	P12035
Q9BUY5	Q9H257
Q9BUY5	Q3MJ62
Q9BUY5	Q8N5A5
Q9BUY5	Q9BQ66
Q9BUY5	Q08043
Q9BUY5	Q8N6N6
Q00013	Q6UW56
Q00013	Q9NRZ7
Q00013	Q96CW1
Q00013	Q96LW4
Q00013	Q8TDN7
Q00013	Q8TEZ7
Q00013	Q5QJU3
Q00013	Q9NS64
Q00013	Q6ZPD8
Q00013	O75494
Q00013	Q0VD86
Q00013	Q8WW34
Q00013	Q6PI77
Q9UL36	O43741
A1L443	Q92882
A1L443	Q99961
A1L443	Q7Z6J0
A1L443	P16333
A1L443	A0AV96
A1L443	Q9UQR1
A1L443	Q99633
A1L443	Q96PV6
A1L443	A5D8V6
A1L443	Q13158
A1L443	Q8NDC4
A1L443	P62993
A1L443	P54725
A1L443	O14964
A1L443	P0C7T5
O00757	O00757
O00757	P09467
O14668	P07919
Q8WUA2	Q15700
Q9BZM5	Q96EC8
O95835	Q92882
O95835	Q96BY2
O95835	Q08379
O95835	Q8NA61
O95835	O95751
O95835	A1L4K1
O95835	Q9UHD9
Q8TE68	A0A0C4DG21
Q8TE68	A8MQ03
Q9Y312	P36382
Q96DR5	Q6RW13
Q14498	Q9NVV9
Q14498	Q7Z7F0
Q14498	Q8IXK0
Q14498	P78362
Q14498	O00560
Q14498	Q13427
Q14498	A7MD48
Q14498	Q15427
Q14498	O00422
Q14498	Q6ZUT1
Q14498	Q8N9Q2
Q14498	Q8WXA9
Q14498	Q8TBK6
Q14498	Q92997
Q14498	Q04864
Q14498	Q96MA6
Q14498	Q08379
Q14498	Q8N9N5
Q14498	P49760
Q14498	A0A0C4DH18
Q14498	H7C2N3
Q14498	P67870
Q14498	Q8IX15
Q14498	P59991
Q14498	Q8TCP9
Q14498	O15209
Q9BYN7	Q96HA8
Q9BYN7	Q9H3H3
Q9BYN7	Q2WGJ6
Q9BYN7	P62993
Q9BYN7	Q6IPU0
Q9UJ14	Q13021
Q9UJ14	Q96FZ5
Q9UJ14	Q8N6F1
Q9UJ14	O00155
Q9UJ14	Q96G79
Q9UJ14	Q8TAF8
Q9UJ14	Q9NWH2
Q9HAV5	Q8N5M9
Q9HAV5	Q8TD06
Q9HAV5	P27449
Q9HAV5	E9PQX1
Q9HAV5	Q96F15
Q9HAV5	P0DN84
O43307	Q14119
O43307	Q86YD7
O43307	Q3SY00
P14136	P14136
P14136	P25791
P14136	Q9UGJ1
P14136	A0A0C4DG21
P14136	F8WBY9
P14136	Q9Y247
P14136	Q6NYC8
P14136	Q8WWB5
P14136	Q2TBE0
P14136	Q96HA8
P14136	P57075
P14136	Q9UBU9
P14136	Q08379
P14136	Q8IYX1
P14136	Q8NI38
P14136	Q8WUE5
P14136	P08727
P14136	P19012
P14136	P13646
P14136	Q7Z3Y8
P14136	P00540
P14136	Q5T2W1
P14136	P17661
P14136	P07947
P14136	Q2TAC2
P14136	Q7L775
P14136	Q6ZU52
P14136	Q96HA1
P14136	Q6NX45
P14136	Q6A163
P14136	Q9NR12
P14136	Q8N720
P14136	P14373
P14136	ENSP00000426769
P14136	Q8IX15
P14136	A2RUH7
P14136	A0A0J9YYJ7
P14136	Q8IYR0
P14136	P07196
Q9BY14	Q9P2G9
P13073	O00560
Q14687	Q14687
Q14687	Q6P1W5
Q14687	Q93062
Q14687	Q8WW24
Q14687	Q9ULU8
Q14687	Q96E35
Q14687	Q08379
Q14687	Q96PV6
Q14687	P14373
Q14687	ENSP00000426769
Q14687	Q8IYR0
Q14687	Q6ZVK8
Q9Y248	Q9BRT9
Q9HD42	Q9HD42
Q9HD42	O00560
Q9HD42	Q96D03
Q9HD42	Q8WV92
Q9HD42	P07947
Q9HD42	Q9NWQ9
Q9HD42	E9PF00
O14627	O43741
O14627	Q13131
O14627	P25791
O14627	P54646
O14627	P25800
O14627	Q8N9N5
O14627	P61024
Q13114	Q13114
Q13114	Q86UB2
Q13114	Q9BXL5
Q13114	Q13546
Q13114	Q8N9N2
Q13114	Q0D2K3
Q13114	Q96HA8
Q13114	Q96PC2
Q13114	Q6ZSB9
Q13114	Q52MB2
Q13114	P54725
Q13114	Q8NAM6
Q13114	Q96HA1
Q13114	Q5T681
Q13114	P28062
Q13114	Q8IYE1
Q9BT25	Q7Z3B4
Q9BT25	Q8TAB5
Q9BT25	Q9Y5B8
Q9BT25	Q96HA8
Q9BT25	Q96DA0
Q9BT25	Q05D60
Q9BT25	Q8TD31
O60239	Q9ULW6
Q9UJ83	Q9UJ83
Q9UJ83	Q96E35
Q9UJ83	Q8N7X4
Q92609	Q9BZP6
Q92609	Q9H0R8
Q92609	Q96CW1
Q92609	Q8N9N8
Q92609	Q9UJT9
Q9Y6W3	Q96S82
Q9Y6W3	B4DP31
Q9Y6W3	Q96K21
Q9Y6W3	Q08379
Q9Y6W3	E7ES00
Q9Y6W3	Q9HBZ2
Q9Y6W3	P56545
Q9Y6W3	Q9Y5V3
Q9Y6W3	E9PF00
Q9Y6W3	Q96MT8
Q9Y6W3	Q8N720
Q9Y6W3	O15151
Q9Y6W3	P14373
Q9Y6W3	Q96C00
Q9H1K0	Q9NRW7
Q9H1K0	P20338
Q8N3T1	Q8NBJ4
Q8N3T1	P30825
Q8N3T1	Q8N5K1
Q8N3T1	Q95460
Q8N3T1	Q9BRI3
Q8N3T1	Q13113
Q8N3T1	H9KV32
Q8N3T1	Q8TBG9
Q8N3T1	Q8TBE3
Q8N3T1	Q6DN72
Q8N3T1	Q7Z7N9
Q8N3T1	P34910
Q8N3T1	Q9BQ51
O96009	Q5TA76
O96009	Q5T7P3
P55055	P48443
P55055	P28702
