IDa	IDb
P46087	Q15050
P46087	E9PB61
P46087	Q9Y3T9
P46087	Q9H7B2
P46087	P11387
P46087	Q9H0S4
Q14839	P53999
Q14839	Q13547
Q14839	P30622
Q14839	O94776
Q14839	Q09028
Q14839	Q13330
Q14839	Q92769
Q9UBW8	Q92974
Q9UBW8	Q92905
Q9UBW8	Q9BT78
Q9UBW8	Q9UNS2
Q9UBW8	P61201
Q9UBW8	Q7L5N1
Q9UBW8	Q13098
Q9UBW8	O00232
Q9UBW8	Q99627
P45974	Q9NYL9
P45974	Q9BYJ9
P45974	P35573
P45974	Q14657
P45974	Q9Y5A9
P60174	P09104
P60174	P07195
P60174	P04179
P60174	Q9NQR4
P60174	Q02252
P60174	P17174
P60174	Q9ULA0
P60174	P60981
P60174	O43390
P60174	P00966
P60174	P52758
P60174	P00338
P60174	P10768
P60174	Q00796
P60174	Q9BTT0
P60174	Q8N335
P60174	O00764
P60174	P29401
P60174	Q6PCE3
P60174	P07864
P60174	Q6ZMR3
P60174	P49821
P60174	P32119
P60174	P31948
P60174	P47985
P60174	Q96G03
P60174	Q8WUM4
P60174	P18669
P60174	Q9BYZ2
P60174	P19404
P60174	Q9H0W9
P60174	P36952
P60174	P50238
P60174	P30566
P09104	P61604
P09104	P32929
P09104	P15374
P09104	P68106
P09104	P22061
P09104	P33316
P09104	P10599
P09104	O94979
P09104	P52565
P09104	P00441
P09104	Q9UI15
P09104	P26038
P09104	Q01995
P09104	P68104
P09104	P37802
P09104	P29401
P09104	Q01469
P09104	P23284
P09104	P36969
P09104	P31948
P09104	P49773
P09104	P18669
P09104	P26885
P09104	P27797
P09104	P55854
P09104	P61956
P09104	C9JRZ8
P09104	ENSG00000228532
P09104	P22392
P29350	P14868
P29350	Q12904
P29350	P17706
P29350	P26640
P07195	P38646
P07195	Q9NQR4
P07195	Q99497
P07195	P11310
P07195	P07339
P07195	P14735
P07195	P22061
P07195	P04040
P07195	P12955
P07195	P60981
P07195	P30044
P07195	P00966
P07195	P50897
P07195	P08559
P07195	Q92526
P07195	R4GMY3
P07195	A0A0U1RQK9
P07195	P42785
P07195	P62820
P07195	Q00796
P07195	P13804
P07195	P00441
P07195	Q9Y3C8
P07195	P84077
P07195	P20339
P07195	Q13283
P07195	P40227
P07195	P30038
P07195	P35998
P07195	P49368
P07195	P29401
P07195	Q9Y281
P07195	P18085
P07195	Q8TBE9
P07195	P10253
P07195	P23528
P07195	Q9H0U4
P07195	P37837
P07195	P61088
P07195	ENSG00000180185
P07195	P62937
P07195	Q06210
P07195	P07741
P07195	Q99623
P07195	P30566
P07195	P14174
P07195	P22392
P07195	ENSG00000250644
Q9Y478	Q13131
Q9Y478	Q9UHV9
Q9Y478	P54646
Q9Y478	O43747
Q8NFW8	Q9BXJ9
Q8NFW8	Q16531
Q13242	P84103
Q13242	Q16629
Q13242	Q13247
Q13242	Q07955
Q13242	P62995
Q13242	Q01130
Q13242	P14625
Q9H446	Q9Y295
Q9NWT1	P62913
Q7Z4H3	Q8N6M0
Q16890	P15374
Q9UGC7	Q9BV79
Q9UGC7	O60256
Q16539	O15355
Q16539	Q13547
Q15208	Q00013
P84103	Q16629
P84103	Q9H583
P84103	Q07666
P84103	P53621
P84103	Q13247
P84103	Q07955
P84103	P62995
P84103	P32969
P84103	Q13595
P84103	P08195
P84103	Q9H0S4
P04179	P61604
P04179	P15374
P04179	P04040
P04179	P12955
P04179	P30044
P04179	A0A0U1RQK9
P04179	P00441
P04179	P04075
P04179	P30038
P04179	P29401
P04179	Q8TD30
P04179	P36969
P04179	P80404
Q9H0U6	Q5T653
Q9H0U6	P09001
Q9H0U6	P49406
Q9H0U6	Q9BZE1
Q9H0U6	Q9Y2R9
Q9H0U6	Q9HD33
Q9H0U6	P62280
Q9H0U6	Q96A35
Q9H0U6	Q9BYD2
Q9H0U6	Q9NRX2
Q9H0U6	Q14197
Q9H0U6	Q9BYD1
Q9H0U6	ENSG00000174100
Q9H0U6	A0A384ME17
Q9H0U6	Q9BYC9
P25205	Q9UDY2
P25205	P55795
P25205	O15514
P25205	Q9BRT9
P25205	P42695
P25205	P33993
P25205	P52597
P25205	P61981
P25205	Q8NI22
P25205	Q9BTE3
P25205	P37198
Q9NU22	Q8TDN6
Q5VWX1	O43390
Q5VWX1	O60506
Q5VWX1	Q99700
Q9ULK4	Q9BUE0
Q9ULK4	Q9BTT4
Q9ULK4	Q15528
Q9ULK4	O60244
Q92558	Q15642
Q92558	Q8IZP0
Q92558	Q5T0N5
P51649	P11172
P51649	Q9H2A2
P51649	A0A0U1RQK9
P51649	O94979
P51649	Q9BV57
P51649	Q96AT9
Q9NPJ3	Q9H0V9
Q9NPJ3	Q15257
Q9NPJ3	Q9UQP3
Q9NPJ3	P31939
Q9NPJ3	Q15084
Q9NPJ3	Q5T0D2
Q9NPJ3	P61088
Q9NPJ3	P52292
P25398	P83731
P25398	P35268
P25398	P62851
P25398	P46778
P25398	P46777
P25398	P46783
P25398	P62829
P25398	Q9Y3U8
P25398	P61353
P25398	P62244
P25398	P42766
P25398	P62753
P25398	P15880
P25398	P62280
P25398	P40429
P25398	P62913
P25398	P62241
P25398	P61247
P25398	H7C2U2
P25398	P18124
P25398	P62424
P25398	P23396
P25398	E9PMS9
P25398	P62888
P25398	P32969
P25398	P62263
P25398	P46776
P25398	P26373
P25398	P08865
P25398	P46781
P25398	P62081
P25398	P63173
P25398	P36578
P25398	P61313
P25398	P18077
P25398	P62266
P25398	P50914
P25398	P62854
P25398	P61513
P25398	P30050
P25398	P62701
P25398	P62750
P25398	P62906
P25398	P62269
O75496	Q5VZL5
O60493	P14550
O60493	P17174
O60493	Q13526
O60493	Q9UI15
O60493	Q01995
O60493	P52895
O60493	P37802
O60493	Q9HC38
O60493	O14964
O60493	P68036
O60493	P50238
O60493	Q9H2H8
O60493	P22392
O60493	Q9NTZ6
Q9Y450	P41091
O60888	A1KZ92
O60888	Q9NY27
Q13895	Q9NRX1
Q13895	P51532
Q13895	Q9GZL7
Q13895	Q96FK6
Q13895	Q9ULX3
Q13895	P62241
Q13895	P23396
Q13895	Q969E8
Q13895	O15160
Q13895	P62701
Q13895	O00571
Q13895	Q15269
P20226	Q15542
Q14738	P67775
Q14738	Q99471
Q14738	Q9P2J5
Q14738	P30154
Q14738	P10586
Q14738	Q86Y56
Q14738	Q96QU8
Q14738	P31350
Q14738	Q66LE6
Q14738	P63151
Q5T653	Q9Y2R9
Q5T653	Q9HD33
Q5T653	Q96A35
Q5T653	Q9BYD2
Q5T653	O14802
Q5T653	Q9NYK5
Q5T653	Q9NRX2
Q5T653	Q969S9
Q5T653	Q9BQE3
Q5T653	Q2NL82
Q5T653	Q9BYD1
Q5T653	A0A384ME17
Q5T653	Q99623
Q13308	O15355
Q96KP1	Q8IYI6
Q96KP1	Q96A65
Q96KP1	Q8TAG9
Q96KP1	O15020
Q96KP1	O60645
Q96KP1	Q9UPT5
O60547	Q8N0Z6
O60547	Q16795
O60547	Q5JS54
Q9NZA1	Q6NVY1
Q9NQE7	P45954
Q16706	Q9BW91
Q01581	P22307
Q01581	P54727
Q01581	P61960
Q01581	Q15843
Q01581	P36543
Q01581	P53602
Q01581	Q96D46
Q9H0E9	Q9UBU8
P38646	P16949
P38646	Q92598
P38646	Q09666
P38646	Q9BY32
P38646	O75937
P38646	P54652
P38646	P33316
P38646	P25685
P38646	P00338
P38646	Q96KC8
P38646	Q14103
P38646	Q8WW22
P38646	P00441
P38646	Q13283
P38646	Q9NXW2
P38646	Q00839
P38646	P68104
P38646	Q4VC31
P38646	P11413
P38646	Q9UDY4
P38646	P29401
P38646	Q8TBM8
P38646	O95757
P38646	P34932
P38646	P10253
P38646	P23528
P38646	Q5T013
P38646	E9PB61
P38646	P63244
P38646	Q8WXX5
P38646	O75340
Q92552	Q9Y2Q9
Q92552	P82650
O60925	Q99471
O60925	Q9UHV9
O60925	P61758
O60925	O15212
Q13123	Q2TAY7
Q13123	Q16537
Q9Y5P4	P49792
Q08881	Q8TEA1
Q99614	Q15084
O15318	Q9H1D9
O15318	O14802
O15318	P05423
O15318	O15160
O15318	Q9BUI4
Q9NRR4	O60437
Q9NRR4	O95347
Q9NRR4	Q92817
P20700	Q13247
P20700	P27694
P20700	O00629
P20700	Q15393
Q9H4A6	P19623
Q9H4A6	Q99471
Q9H4A6	O75663
Q9H4A6	P61758
Q9H4A6	Q12904
Q9H4A6	Q9Y230
P53999	P52294
P53999	Q8TDI0
P53999	P10155
P53999	Q01105
P53999	Q13247
P53999	P20042
P53999	P41091
P53999	Q9NWB6
P53999	Q07955
P53999	A3KN83
P53999	Q01130
P53999	Q14978
P53999	Q2NL82
P53999	Q9UQ35
P53999	P47813
P53999	O43290
P53999	Q9BUI4
P53999	O00267
P53999	E9PAV3
P53999	P07951
P53999	Q8NE71
Q8WUF8	Q2TAY7
P26639	Q9NSD9
P26639	P23246
P26639	Q9GZZ1
P26639	Q09666
P26639	Q9P2K8
P26639	Q9Y613
P26639	Q14103
P26639	O14757
P26639	Q8WVY7
P26639	Q9Y285
P26639	Q06210
Q8TDN6	Q99848
Q8TDN6	P46777
Q8TDN6	P62829
Q8TDN6	P61353
Q8TDN6	Q9NY93
Q8TDN6	Q9GZL7
Q8TDN6	P62913
Q8TDN6	P18124
Q8TDN6	P62424
Q8TDN6	Q9H361
Q8TDN6	Q9BYG3
Q8TDN6	P61254
Q8TDN6	O95478
Q8TDN6	Q14978
Q8TDN6	P62081
Q8TDN6	Q8WTT2
Q8TDN6	P36578
Q8TDN6	P62701
Q8TDN6	Q9BXY0
Q8TDN6	P62906
Q92878	Q96JM3
Q92878	Q8IY18
P46926	P11172
P46926	P00966
P46926	Q9Y303
P46926	Q6ICL3
P63208	ENSG00000141720
P63208	P48426
P63208	Q9NP77
P63208	Q9Y2Z0
P63208	Q8TBX8
P63208	P61981
P63208	P26885
P63208	Q8NI22
P63208	ENSG00000182325
O75694	P48304
P67775	Q06203
P67775	P30154
P67775	O75663
P67775	Q16537
P67775	Q66LE6
P67775	Q96RU3
P67775	P63151
Q96BP3	O95758
Q96BP3	P10586
Q96BP3	Q15067
Q96BP3	P25098
O95486	O94855
O95486	P53992
P54136	P14868
P54136	O43324
P54136	Q9P2J5
P54136	P07814
P54136	Q12904
P54136	P56192
P54136	P47897
P54136	P41252
O14776	Q9NRY4
O14776	Q5VWI1
Q9NTJ3	Q15003
Q9NTJ3	O95347
Q9NTJ3	Q99661
Q9H981	Q6P4R8
Q9NQR4	Q99497
Q9NQR4	P30044
Q9NQR4	P00338
Q9NQR4	Q00796
Q9NQR4	Q5T0D2
Q9NQR4	Q5JS54
P52294	Q15014
P52294	P62826
P52294	Q9BXW9
P52294	P52292
P52294	Q9UBU8
P05166	O75608
P05166	P05165
Q8IZH2	P46777
Q8IZH2	O60506
Q8IZH2	P62081
Q8IZH2	E9PB61
Q8IZH2	P62701
Q9BUL8	P38606
Q9BUL8	O00506
Q9BUL8	Q9P289
Q9BUL8	P52597
Q9BUL8	P17812
Q9BUL8	Q9Y570
P04899	P08195
Q92734	P39748
P83731	P62841
P83731	P35268
P83731	P62851
P83731	P46778
P83731	P46777
P83731	P46783
P83731	P62829
P83731	Q9Y3U8
P83731	P61353
P83731	P62244
P83731	P42766
P83731	P62753
P83731	P05386
P83731	Q92901
P83731	P15880
P83731	P62280
P83731	P40429
P83731	P62913
P83731	P62241
P83731	P62910
P83731	P61247
P83731	H7C2U2
P83731	P18124
P83731	P62424
P83731	P23396
P83731	P62888
P83731	P68104
P83731	P62917
P83731	P61254
P83731	P32969
P83731	P62263
P83731	Q96L21
P83731	P46776
P83731	P26373
P83731	P08865
P83731	P46781
P83731	P62081
P83731	P63173
P83731	P36578
P83731	P61313
P83731	P05387
P83731	P42677
P83731	P18077
P83731	P62266
P83731	P50914
P83731	Q9Y3A4
P83731	P62854
P83731	P61513
P83731	P30050
P83731	P62701
P83731	P62750
P83731	P62906
P83731	A0A0A0MRF8
P83731	P62987
P83731	P62269
Q9HAV0	P50148
Q04446	P11172
Q04446	P21399
Q04446	P32320
Q04446	Q9BV57
Q04446	Q9UQ16
Q04446	P14174
P11172	Q04760
P11172	Q9BY32
P11172	P33316
P11172	Q9NRN7
P11172	P04075
P11172	Q8IZ83
P11172	Q8TDQ7
P11172	P18669
P11172	Q9H4A4
P11172	Q99611
P11172	Q6NVY1
P11172	P07741
P11172	P08397
P52298	Q9NX46
P52298	O60506
P52298	Q09161
P38606	P11310
P38606	P55060
P38606	O43324
P38606	P36543
P38606	P13073
P38606	Q14746
P38606	O75165
P38606	Q9H3U1
P38606	P38919
P38606	O75663
P38606	P21281
P38606	P27105
P38606	P61421
P38606	P05023
P38606	P04843
P38606	P36542
P38606	P45880
P38606	Q96I99
P38606	P34897
P38606	Q6IMI6
P38606	Q9BTE3
P38606	Q96MW5
P38606	P21796
P38606	P39656
Q12770	Q8N122
P09001	Q9BZE1
P09001	Q9P015
P09001	Q9BYD2
P09001	P23396
P09001	P62263
P09001	A0A384ME17
P09001	Q96DV4
Q8TAF3	P54577
Q8TAF3	P80723
Q86X83	Q567U6
Q86X83	Q9H0A8
Q86X83	Q68EM7
Q86X83	O75663
Q86X83	Q9Y6G5
Q86X83	Q9UBI1
Q86X83	Q9NX08
Q86X83	Q9GZQ3
Q86X83	Q8N668
Q86X83	Q9BTE3
O43818	Q9NV06
O43818	Q9H6R4
O43818	Q9NV31
O43818	Q12788
O43818	P82970
O43818	Q15269
Q96IU4	P29401
O60739	Q9UDY2
O60739	O75821
O60739	P54577
O60739	Q08211
O60739	P41214
Q9UNL2	Q9NQC3
Q9UNL2	O00148
Q9UNL2	P43307
Q9UNL2	P13073
Q9UNL2	P22695
Q9UNL2	Q00610
Q9UNL2	Q9UM00
Q9UNL2	Q53GQ0
Q9UNL2	P45880
Q9UNL2	P35232
Q9UNL2	O75964
Q9UNL2	P05387
Q9UNL2	P50914
Q9UNL2	Q13838
Q9UNL2	P62906
Q9UNL2	P21796
Q9UNL2	P39656
Q04637	Q9UJW0
Q04637	Q9H0A0
Q04637	Q9C0C2
Q04637	P06730
Q04637	Q14240
Q04637	P60842
Q04637	Q07864
Q04637	Q12874
Q04637	Q15393
P24534	Q09666
P24534	P68104
P24534	O14686
P24534	Q6DD88
P24534	P26640
P24534	P26641
Q96GK7	P04040
Q96GK7	Q00796
Q96GK7	P49419
P19338	Q99848
P19338	P46777
P19338	P35269
P19338	O00268
P19338	Q92688
P19338	P62241
P19338	Q9Y4B6
P19338	P18124
P19338	Q8TBY0
P19338	Q9H1A4
P19338	O60841
P19338	Q15061
P19338	P61978
P19338	O15160
P19338	P55209
P19338	P06454
P19338	O00267
P19338	ENSG00000196510
P19338	Q9UER7
P19338	Q99733
P19338	P63272
P42025	Q9NZ32
P42025	Q9UJW0
P42025	Q96KG9
P42025	Q9UKS6
P42025	P78371
P42025	Q9BTE1
P42025	Q9Y2K7
P42025	Q13561
P42025	O00629
P42025	Q14203
P61158	O15143
P61158	Q96JB2
P61158	P61764
P61158	Q9BPX5
P61158	P61160
P61158	Q68EM7
P61158	O15511
P61158	O15144
P61158	Q9BR76
P61158	P59998
P61158	Q92747
Q9Y3B4	O75533
Q9Y3B4	Q96F63
Q9Y3B4	Q15427
Q9Y3B4	Q15424
Q9Y3B4	Q9BWJ5
Q9Y3B4	Q15393
Q53FA7	P08397
O75886	F8WBY9
O75886	P83436
O75886	O14964
P43304	P21912
P43304	O14949
P43304	P00403
Q9UI10	P49770
Q9UI10	P05198
Q9UI10	Q13144
Q9UI10	Q969S3
Q9UHY1	Q96AT9
O00487	P25786
O00487	Q16186
O00487	P10599
O00487	Q9NZJ7
O00487	P28072
O00487	P28066
O00487	P55036
O00487	P28070
O00487	P35998
O00487	Q15008
O00487	P17980
O00487	Q7L5N1
O00487	Q99460
O00487	Q6P2Q9
O00487	Q13200
O00487	Q9BRP4
O00487	Q8NI22
O00487	Q9UNM6
O00487	Q7RTR0
O00487	O00232
O00487	P28062
O15355	P16949
O15355	Q16512
O15355	O15397
O15355	P78362
O15355	Q9NPJ6
O15355	O43865
O15355	Q9H074
O15355	Q15759
O15355	Q52WX2
O15355	O95373
P62841	P35268
P62841	P62851
P62841	P46778
P62841	P46777
P62841	P62829
P62841	Q9Y3U8
P62841	P61353
P62841	P62244
P62841	P62753
P62841	P62280
P62841	P62913
P62841	P62241
P62841	P62910
P62841	P61247
P62841	P61927
P62841	H7C2U2
P62841	P18124
P62841	P62424
P62841	P23396
P62841	E9PMS9
P62841	P62888
P62841	P62917
P62841	P61254
P62841	Q96L21
P62841	Q969Q0
P62841	P46776
P62841	P26373
P62841	P08865
P62841	P46781
P62841	P62081
P62841	P36578
P62841	P61313
P62841	P42677
P62841	Q6P1L8
P62841	P18077
P62841	Q9BY67
P62841	P62266
P62841	P50914
P62841	P61513
P62841	P62750
P62841	P62891
P62841	Q15287
P62841	A0A0A0MRF8
P62841	P62269
Q13724	P27824
Q01082	P42695
Q01082	Q9UBU9
Q01082	Q13813
Q9NQC3	Q2M389
Q9NQC3	Q9UBQ7
Q9NQC3	P31939
Q9NQC3	A3KN83
Q9NQC3	P05026
Q9NQC3	Q7L014
Q9NQC3	P23528
Q9NQC3	O60749
Q9NQC3	P48047
O43464	P31483
O43464	P17174
O43464	P60981
O43464	P00966
O43464	Q8WUM4
Q9NR33	Q9NRF9
Q9NR33	Q07864
Q9NR33	Q9ULR0
P49406	Q9HD33
P49406	Q14197
P42224	Q13177
Q9BWT3	O43390
Q9BWT3	P12081
P50991	Q9H2J4
P50991	P61604
P50991	P17987
P50991	P27824
P50991	Q92526
P50991	Q99832
P50991	R4GMY3
P50991	Q8WW22
P50991	P40227
P50991	P48643
P50991	P50990
P50991	P35998
P50991	P49368
P50991	P78371
P50991	P33993
O14530	P35658
O14530	Q92526
O14530	P27348
O14530	P53367
O14530	O94913
O14530	O43809
O75533	Q9Y3A3
O75533	P52907
O75533	O43395
O75533	P53621
O75533	P62316
O75533	P08579
O75533	P53618
O75533	P09661
O75533	O43172
O75533	Q96F63
O75533	Q15427
O75533	O75643
O75533	P33993
O75533	P62314
O75533	Q9BWJ5
O75533	O43290
O75533	Q9UHX1
O75533	Q9Y678
O75533	P52292
O75533	Q12874
O75533	Q15393
O75533	P36776
Q9H2J4	Q99832
Q9H2J4	P40227
Q9H2J4	P50990
Q9H2J4	P49368
Q9Y3A3	O43815
Q9Y3A3	O00148
Q9Y3A3	Q13033
Q9Y3A3	Q13838
P61604	P35270
P61604	P32929
P61604	Q02252
P61604	P17174
P61604	Q9BWD1
P61604	P61960
P61604	Q92598
P61604	P04040
P61604	P12955
P61604	Q04760
P61604	P60981
P61604	Q13526
P61604	P22234
P61604	Q15493
P61604	P17540
P61604	P10599
P61604	Q9UBQ7
P61604	P35241
P61604	P10768
P61604	O14732
P61604	P00441
P61604	P10809
P61604	Q9UI15
P61604	P26038
P61604	P78417
P61604	Q01995
P61604	P04075
P61604	P48643
P61604	P09417
P61604	Q15124
P61604	P07108
P61604	P37802
P61604	P35520
P61604	P49368
P61604	P29401
P61604	O95757
P61604	Q01469
P61604	Q6PCE3
P61604	P12277
P61604	P78371
P61604	P23284
P61604	O76031
P61604	P36969
P61604	P31948
P61604	P49773
P61604	Q16851
P61604	P34932
P61604	P07205
P61604	P23528
P61604	P09497
P61604	Q9UJ68
P61604	P34896
P61604	P34949
P61604	P34897
P61604	P80404
P61604	P68036
P61604	P62937
P61604	ENSG00000205318
P61604	P12532
Q9Y4C1	P56211
Q9Y4C1	R4GMY3
Q9Y4C1	Q8N6H7
Q9Y4C1	P22102
Q9Y4C1	P42226
Q9Y4C1	Q8IU81
Q9Y3E7	Q7LBR1
A0A024R4E5	O75153
A0A024R4E5	F8WC89
A0A024R4E5	Q92990
Q15435	P41236
Q15435	P36873
Q15435	Q93009
Q15435	P62140
O00506	P38919
O00506	P30050
Q9BSC4	Q9Y4C8
Q9BSC4	O00566
Q9BSC4	A0A0A0MTB8
Q9BSC4	Q96G21
Q9BSC4	ENSG00000141141
Q9BSC4	Q9H6R4
Q9BSC4	Q9NV31
Q9H8Y8	Q09666
Q9H8Y8	Q9Y3A5
Q9H8Y8	P68104
Q9H8Y8	Q52LJ0
Q9H8Y8	P34897
Q9H8Y8	Q01844
O43815	Q9P2B4
O43815	Q14BN4
Q03701	Q99848
Q03701	Q9Y221
Q03701	Q9NY93
Q03701	Q14978
Q03701	Q9Y3T9
Q15042	Q9H2M9
O75746	Q16891
P14868	P15927
P14868	O43324
P14868	P27824
P14868	Q9P2J5
P14868	P07814
P14868	Q13009
P14868	Q12904
P14868	P56192
P14868	H3BPG6
P14868	P47897
P14868	Q7L8S5
P14868	P41252
P14868	Q06210
Q16629	Q13247
Q16629	Q07955
Q16629	P62995
Q16719	P35270
Q16719	P60981
Q16719	P00966
Q16719	Q9Y617
Q16719	P13804
Q16719	P55263
Q16719	Q96AE4
Q16719	Q9Y316
Q16719	P23528
Q16719	P35754
Q16719	P62937
Q13416	Q9UBD5
Q13416	Q9UFC0
Q13416	Q9Y5S2
Q9NRX1	Q8N1G4
Q9NRX1	Q9ULX3
Q9NRX1	P08865
Q9NRX1	Q8WTT2
Q9NRX1	P49674
P15336	P16220
P15336	P18846
P31483	Q9Y383
P31483	P62314
P31483	Q15365
P31483	P34949
P31483	P48739
P31483	Q15366
P63165	Q9UHV9
P63165	Q13200
P52701	Q06830
P52701	O75179
P52701	P12004
P52701	P51858
P52701	O60216
P52701	P32119
P52701	P39748
P52701	Q07864
P35270	Q06830
P35270	P30041
P35270	Q02252
P35270	P22061
P35270	Q9BWD1
P35270	P61960
P35270	P60981
P35270	P30044
P35270	Q13526
P35270	P33316
P35270	P17931
P35270	P00338
P35270	P31939
P35270	Q14061
P35270	P00441
P35270	Q9Y3C8
P35270	P50454
P35270	P09417
P35270	Q15369
P35270	P37802
P35270	Q96AE4
P35270	P29401
P35270	P32119
P35270	P49773
P35270	Q8WUM4
P35270	P14174
Q9NSD9	O15294
Q9NSD9	Q9Y285
Q9NSD9	A2RTX5
Q9NSD9	P41252
Q9HB71	Q86X45
Q9HB71	P37802
Q9HB71	O94966
Q9HB71	P61599
Q9HB71	P07355
Q9BZE1	Q9HD33
Q9BZE1	P22695
Q9BZE1	Q96A35
Q9BZE1	Q9BYD2
Q9BZE1	Q9NYK5
Q9BZE1	Q9NRX2
Q9BZE1	Q9UJZ1
Q9BZE1	O75964
Q9BZE1	Q14197
Q9BZE1	Q9BYD1
Q9BZE1	ENSG00000174100
Q9BZE1	P08574
Q9BZE1	O75340
P35268	P62851
P35268	P46778
P35268	P46777
P35268	P46783
P35268	P62829
P35268	Q9Y3U8
P35268	P61353
P35268	P62244
P35268	P42766
P35268	P62753
P35268	P15880
P35268	P62280
P35268	P40429
P35268	P62913
P35268	P62241
P35268	P61247
P35268	Q9Y383
P35268	H7C2U2
P35268	P18124
P35268	P62424
P35268	P23396
P35268	Q00839
P35268	P62888
P35268	P62917
P35268	P61254
P35268	P32969
P35268	P62263
P35268	P46776
P35268	P26373
P35268	P08865
P35268	P46781
P35268	P62081
P35268	P63173
P35268	P36578
P35268	P61313
P35268	P05387
P35268	P42677
P35268	P18077
P35268	P62266
P35268	P50914
P35268	P62854
P35268	P61513
P35268	P30050
P35268	P62701
P35268	P62750
P35268	P62906
P35268	P62269
Q8TDI0	Q13547
Q8TDI0	O94776
Q8TDI0	Q13330
Q8TDI0	Q92769
Q99497	O75608
Q99497	Q9BY32
Q99497	P30044
Q99497	P00338
Q99497	P20073
Q99497	O14732
Q99497	P49773
Q99497	P14174
A0A5F9UK94	Q66K14
Q9BV79	O75787
P24539	O75112
P24539	P14415
P24539	P09651
P24539	O43674
P24539	Q96TA2
P24539	Q9NZJ7
P24539	Q16795
P24539	P09493
P24539	Q9Y4W6
P24539	P05026
P24539	Q9UM00
P24539	P06753
P24539	Q9Y6M9
P24539	P25705
P24539	O75306
P24539	P61421
P24539	O43181
P24539	O14949
P24539	Q9UJZ1
P24539	P36542
P24539	P45880
P24539	O95470
P24539	O75964
P24539	P67936
P24539	P49821
P24539	O75947
P24539	P56385
P24539	Q9NQ50
P24539	P07951
P24539	P00403
P24539	P21796
P24539	P48047
P62834	P30084
P62834	P22695
P62834	P52565
P62834	P20339
P62834	Q92930
P62834	P61006
Q13547	Q13526
Q13547	O75182
Q13547	Q04726
Q13547	O14802
Q13547	O94776
Q13547	O60264
Q13547	Q09028
Q13547	Q96ST3
Q13547	Q15022
Q13547	Q13330
Q13547	A0A0A0MR80
Q13547	Q15759
Q13547	Q9UBU8
Q13547	Q92769
P52907	Q9NQX4
P52907	P25786
P52907	Q9UJW0
P52907	P61160
P52907	P28072
P52907	O15144
P52907	Q07960
P52907	Q8NI22
P52907	Q7RTR0
P52907	Q6IMI6
O14828	O75964
O14828	P51572
O14828	P39656
P23246	Q9H2P9
P23246	Q07666
P23246	P22626
P23246	Q8TEM1
P23246	Q16891
P23246	P09651
P23246	A0A0A0MTE2
P23246	Q14103
P23246	P22695
P23246	Q8NC51
P23246	Q15233
P23246	P08237
P23246	P51991
P23246	P20674
P23246	Q9Y5A9
P23246	O75489
Q92974	Q06830
Q92974	P61289
Q92974	Q9H0B6
P19623	O75663
P19623	P52789
P19623	P46108
P10155	O14949
P10155	Q6DD88
Q9Y5K5	P19174
Q9Y5K5	Q9HAV4
Q9Y5K5	P49721
Q9Y5K5	P25786
Q9Y5K5	Q16186
Q9Y5K5	Q99436
Q9Y5K5	Q9H0A8
Q9Y5K5	P28072
Q9Y5K5	P28066
Q9Y5K5	O75663
Q9Y5K5	Q9H993
Q9Y5K5	Q5VTR2
Q9Y5K5	P28070
Q9Y5K5	Q99460
Q9Y5K5	P28062
O75934	P46783
O75934	Q8WYA6
O75934	O94913
O75934	O43660
O75934	Q9BUQ8
O75934	Q15393
Q05519	P49756
Q05519	Q14498
Q05519	Q8TF01
Q05519	Q9NWB6
Q05519	Q7L014
Q05519	Q9Y383
Q05519	P68104
Q05519	Q9UQ35
Q05519	Q9Y265
Q05519	Q9UHX1
Q05519	O94992
P32929	P33316
P32929	P53396
P32929	O94979
P32929	P08237
P32929	Q13363
P32929	P35520
P32929	P14324
P32929	P50452
P32929	Q96S44
P32929	Q96AT9
P32929	O95340
Q08257	P17931
Q08257	Q9Y376
Q08257	P40261
Q08257	Q7Z4W1
Q08257	P26885
Q9UNY4	Q13472
Q9NX46	Q5JVF3
Q9NX46	P12268
Q8IYI6	Q96A65
Q8IYI6	Q8TAG9
Q8IYI6	Q9Y2D4
Q8IYI6	O60645
Q8IYI6	Q9UPT5
Q99598	Q15631
Q99598	P56537
ENSG00000116957	P62330
Q9Y243	Q13541
Q9Y243	Q96AT9
P11310	Q14376
P11310	P07339
P11310	P27824
P11310	P14314
P11310	O94808
P11310	Q92526
P11310	P00338
P11310	Q9P2R7
P11310	P30154
P11310	P13804
P11310	P22695
P11310	P84077
P11310	Q5TGI0
P11310	P35998
P11310	P05023
P11310	P04843
P11310	P36542
P11310	P45880
P11310	P50213
P11310	P14625
P11310	P18085
P11310	Q96I99
P11310	Q6NVY1
P11310	Q06210
P11310	Q13838
P11310	P21796
P11310	Q9Y697
P11310	P39656
P21912	Q16222
P21912	P30041
P21912	Q9NZ45
P21912	P13073
P21912	P53396
P21912	O43678
P21912	P08559
P21912	P00338
P21912	Q9P2R7
P21912	P22695
P21912	Q99643
P21912	P40926
P21912	Q9Y6M9
P21912	P10515
P21912	P14927
P21912	P35573
P21912	P29803
P21912	P53597
P21912	O43181
P21912	P61006
P21912	P49821
P21912	P31153
P21912	ENSG00000174100
P21912	Q96GC5
P21912	P19404
P21912	O75787
P21912	Q9UI09
P21912	P56556
P21912	Q3KQV9
P21912	P00403
Q9H9Y2	P46777
