IDa	IDb
A8MUH7	Q8WTV0
A8MUH7	Q9BZV2
A8MUH7	Q96BN8
A8MUH7	B2CI53
A8MUH7	Q9NUI1
A8MUH7	Q6ZV89
A8MUH7	P43003
A8MUH7	P19784
A8MUH7	Q6TFL4
A8MUH7	O15062
A8MUH7	Q9Y289
Q16875	O60825
Q16875	Q16877
Q16875	P63104
Q16875	Q04917
Q16875	O75153
Q9HCM2	O95825
Q8NA58	Q8N6G5
Q8NA58	Q9H6U8
Q8NA58	Q96QT4
Q8NA58	Q9H3N1
Q8NA58	Q5T7M9
Q8NA58	Q7Z388
Q8NA58	O75973
Q8NA58	Q8IW92
Q8NA58	Q5BVD1
Q8NA58	Q9BU23
P56282	Q9HCS2
O43172	Q15020
O43172	O94906
O43172	Q9H6E5
O43172	Q9NQX3
O43172	P55769
O43172	O43447
O43172	P62316
O43172	Q92802
O43172	O95777
O43172	P62318
Q9H0R6	O75879
Q9HAT2	Q13509
Q9HAT2	Q3ZCM7
Q9HAT2	Q13217
Q9HAT2	O95502
P43005	Q9BT67
P43005	O15357
P43005	E9PBV3
P43005	Q6UXV4
P43005	Q9Y6R0
P43005	P49757
P43005	Q86X52
P43005	Q8IYU8
P43005	Q9NPF0
P43005	B7ZAQ6
P43005	Q6P1N0
P43005	Q8N138
P43005	P11362
P43005	Q6Y1H2
P43005	Q8WUD6
P43005	P61006
P43005	O95563
P43005	Q15036
P43005	Q96DA6
P43005	O60493
P43005	Q9NR77
P43005	Q7Z5G4
Q96EG1	Q8NBK3
Q96EG1	F5H856
Q96EG1	P14735
Q96EG1	Q9H497
Q96EG1	O15320
Q96EG1	Q14696
Q96EG1	Q9UK99
Q96EG1	Q6NUQ4
Q96EG1	P68366
Q96EG1	Q3ZCM7
Q96EG1	O94952
Q96EG1	Q99675
Q96EG1	Q9H0R6
Q96EG1	Q9BZG8
Q96EG1	P49840
Q96EG1	Q96G46
Q96EG1	A8MPS7
Q13596	P54652
Q13596	Q8NBN3
Q13596	Q9UNH7
Q13596	Q9Y5X3
Q13596	O60749
O60506	Q9H6S0
O60506	Q9NZB2
O60506	Q96E39
O60506	P26378
O60506	Q96GQ7
O60506	Q1KMD3
O60506	Q9BYJ9
O60506	P62979
O60506	Q9H2U1
O60506	Q96EL2
O60506	Q5VTE6
O60506	P08621
O60506	P84103
O60506	Q96EH3
O60506	O75319
Q9BQ87	P17987
Q9BQ87	Q99832
Q9BQ87	Q3ZCM7
Q9BQ87	O60907
Q9BQ87	Q9BZK7
Q9BQ87	P49368
Q9BQ87	Q9Y618
Q9BQ87	O75376
Q9BQ87	Q92526
Q9BQ87	P40227
Q9BQ87	P50991
Q9BQ87	Q9UL03
Q9BQ87	P25685
Q9BQ87	Q5T3J3
Q9BQ87	P78371
Q9BQ87	Q9UDY4
Q9BQ87	Q13227
Q9BQ87	O15379
Q9BQ87	P41162
Q9BQ87	Q8NI36
Q9BQ87	Q96ME1
Q9BQ87	O75808
Q9BQ87	O43318
Q9Y458	Q9HD26
Q8N4U5	P62736
Q8N4U5	Q8WWI1
Q8N4U5	A6NHL2
Q17RP2	P78347
Q17RP2	P42898
Q17RP2	Q15751
Q96SK2	Q15742
Q07912	Q58FF7
Q07912	Q16543
Q07912	P05161
O00295	Q5JTC6
O00295	Q14674
O00295	Q8N7H5
O00295	Q9NQX4
O00295	Q8WVC0
O00295	Q13049
O00295	Q9P2L0
O00295	Q6PD62
O00295	Q6P1J9
O00295	Q9HBG6
O00295	P68366
O00295	Q8NEZ3
O00295	Q96EN8
O00295	Q13509
O00295	Q13387
O00295	P56282
O00295	Q96RY7
O00295	Q9UHR6
O00295	A7E2V4
O00295	Q9BX63
O00295	Q14181
O00295	Q9NXX6
O00295	Q9H0K1
O00295	Q9H4B6
O00295	Q9UBN7
Q6UWM9	P54855
Q6UWM9	Q9Y4X1
Q9Y6I4	Q8N5D0
Q9Y6I4	A8MUH7
Q9Y6I4	Q9NZJ4
Q8TAA9	P35268
Q9ULK5	P11142
Q9ULK5	P35268
O95498	Q8WVP7
O95498	P49862
O95498	O14983
O95498	Q92544
O95498	Q6PML9
O95498	O94910
O95498	E9PBV3
O95498	O43292
O95498	Q5JRA6
O95498	P49748
O95498	O60911
O95498	Q9H9S5
O95498	Q96S52
O95498	Q9H490
O95498	Q8N8Q8
O95498	P51674
O95498	Q15005
O95498	P17900
O95498	Q14332
O95498	Q12768
O95498	Q8NBJ9
O95498	Q9NWM8
O95498	Q9NPG1
O95498	P05090
O95498	Q7Z388
O95498	O60353
O95498	Q9H4A5
O95498	Q9H228
O95498	Q9NY35
O95498	Q96K12
O95498	O43657
O95498	Q9Y6A9
O95498	Q9BU23
O95498	Q8WUY8
O95498	P13224
O95498	P41273
O95498	Q9UBV7
O95498	O43674
Q9Y575	Q9Y467
Q9Y575	Q13098
Q9Y575	Q15369
Q9Y575	Q9NRA8
Q9Y575	Q5VUA4
Q9Y575	Q93034
Q9Y575	Q02880
Q9Y575	P11388
Q9Y575	Q92615
Q9Y575	Q9BVA0
Q9Y575	Q9NWT6
Q9Y575	Q8IVH2
Q9Y575	Q9BY89
Q9Y575	Q70EL1
Q9Y575	Q9NRI5
Q9Y575	P50548
Q9Y575	A7KAX9
Q9Y575	Q9UPW6
Q9Y575	Q3T8J9
Q9Y575	Q14687
Q9Y575	A7E2V4
Q9Y575	Q96NU1
Q9H3P2	Q8IXH7
Q9H3P2	Q8WX92
Q9H3P2	P38935
Q9H3P2	Q9NXL9
Q99592	B2RXF5
Q99592	P52739
Q99592	Q96RK0
Q99592	Q9H5J0
Q99592	P0C7T5
Q99592	O95199
Q99592	Q9HCS2
Q9ULM2	O95363
Q9ULM2	Q969Q0
Q9ULM2	Q05639
Q9ULM2	P57071
Q9ULM2	Q9HCM9
Q9ULM2	Q6IQ21
Q9H5H4	P46783
Q7Z3C6	P63104
Q7Z3C6	Q04917
Q7Z3C6	Q8TAT6
Q7Z3C6	Q96BY9
Q7Z3C6	Q92890
Q7Z3C6	Q16625
Q7Z3C6	O14678
Q7Z3C6	Q8N2G8
Q7Z3C6	Q15011
Q7Z3C6	Q8WV99
P06576	O75947
P06576	P25705
P06576	Q5TC12
P06576	P48047
P06576	Q06136
P06576	O75964
P06576	Q6ZMG9
P06576	Q9BXJ8
P06576	Q13585
Q9UQB8	P63104
Q9UQB8	Q04917
Q9UQB8	Q9H7D7
Q9UQB8	Q8IUR7
Q9UQB8	Q9UHR4
Q9UQB8	Q8IVV7
Q9UQB8	Q9P206
Q9UQB8	Q8IZP0
Q9UQB8	Q9Y6W5
Q8IYS4	Q14558
Q8IYS4	P51452
Q8IYS4	Q8N441
Q8IYS4	O75147
Q8IYS4	Q9Y305
Q8IYS4	P29597
Q8IYS4	Q86YD1
Q8IYS4	P40424
Q8IYS4	P40425
Q8IYS4	P40426
Q8IYS4	Q8TBX8
Q8IYS4	O15228
Q8IYS4	A6NKD9
Q8IYS4	Q9Y2U9
Q8IYS4	P32121
Q8IYS4	O00470
Q8IYS4	O14770
Q8IYS4	Q8NFZ5
Q8IYS4	Q8WVD3
Q8IYS4	Q9UBC1
Q8IYS4	P42773
Q8IYS4	Q96KN3
Q8N3J3	O75312
Q8N3J3	Q96GW9
Q8N5S9	Q9Y265
Q8N5S9	Q9Y230
Q13042	Q93074
Q13042	B2RTY4
Q13042	Q8IZT6
Q13042	Q9UJX2
Q13042	Q8ND04
Q13042	Q9NRI5
Q13042	A0AVF1
Q13042	Q9ULM3
Q13042	Q14674
Q13042	Q5THK1
Q13042	O75376
Q13042	Q9Y467
Q13042	Q15468
Q13042	O94761
Q13042	Q9H9A5
Q13042	Q8IW35
Q13042	E9PDP5
Q13042	Q5VUA4
Q13042	Q86VI3
Q13042	Q9UJX3
Q13042	Q9UK61
Q13042	Q8TCU4
Q13042	Q9NQX4
Q13042	O94927
Q13042	Q9C0D2
Q13042	Q6R327
Q13042	Q15051
Q13042	Q9UPV0
Q13042	Q9UJX5
Q13042	Q6W2J9
Q13042	Q6NSJ2
Q13042	Q9H1A4
Q13042	Q9NRA8
Q13042	Q9UHF7
Q13042	Q9BVV6
Q13042	Q86WA8
Q13042	O00443
Q13042	E9PAU2
Q13042	O15164
Q13042	Q9BT25
Q13042	Q7Z4H7
Q13042	A5PL33
Q13042	Q9H4H8
Q13042	Q9Y2X9
Q13042	Q6ZRV2
Q13042	P30260
Q13042	Q86VS8
Q13042	Q3ZCM7
Q13042	Q70EL1
Q13042	Q5VT06
Q13042	Q9NYZ3
Q13042	Q9H5Z1
Q13042	Q9H582
Q13042	Q9UPN9
Q13042	Q9H8E8
Q13042	Q8IWI9
Q13042	Q96RT7
Q13042	Q9UPN4
Q13042	Q6ZRI6
Q13042	Q9P2K8
Q13042	O95684
Q13042	Q9UJC3
Q13042	Q9UJX6
Q13042	O94972
Q13042	Q9H869
Q13042	Q68CZ6
Q13042	O43303
Q13042	Q8N1G0
Q13042	Q96RF0
Q13042	Q92540
Q13042	Q99871
Q13042	Q8TAM2
Q13042	P50548
Q13042	O43683
Q13042	Q6SPF0
Q13042	Q4KWH8
Q13042	Q86SX3
Q13042	O15062
Q13042	Q8IYL2
Q13042	A8MPS7
Q13042	P58340
Q13042	Q96G46
Q13042	Q12815
Q13042	Q9H9V9
Q13042	Q9NXB0
P30304	Q04917
P30304	O95155
P30304	Q9UKB1
P30304	Q9Y297
Q00537	P63104
Q00537	Q04917
Q92828	Q9NYF8
Q96BA8	Q70SY1
Q96BA8	Q9Y4A5
Q96BA8	Q6BDS2
Q96BA8	O00203
Q96BA8	Q9UPT9
Q96BA8	Q969H0
Q9HCS2	P78329
Q9HCS2	P98187
O43865	Q8TBX8
O43865	P78356
O43865	Q01167
O43865	P85037
O43865	O95639
O43865	Q9HAZ1
O43865	P49759
O43865	O94906
O43865	P17544
O43865	Q13393
O43865	Q9C0J8
O43865	Q8N9N5
O43865	O75319
O43865	O00463
O43865	Q02930
O43865	Q8N3E9
O43865	O94988
O43865	Q9UBC1
O43865	P17482
O43865	Q9H9J4
O43865	P05412
O43865	Q9H7X3
Q9Y3X0	P30154
Q9Y3X0	P30153
Q9Y3X0	Q66LE6
Q9Y3X0	P63151
Q9Y3X0	Q9H307
Q9Y3X0	Q9UL42
Q9Y3X0	O00507
Q9Y3X0	O43896
Q9Y3X0	Q86U42
Q9Y3X0	P38919
Q9Y3X0	Q9NVR7
Q9Y3X0	O15234
Q9Y3X0	Q9BZK7
Q9Y3X0	Q9Y5P8
Q9Y3X0	Q96QD9
Q9Y3X0	Q6PJT7
Q9Y3X0	Q9H977
Q9Y3X0	P84103
Q9Y3X0	Q9BRL6
Q9Y3X0	Q53F19
Q9NZ53	Q12907
Q9NZ53	Q10471
Q9NZ53	Q9NUQ7
Q9NZ53	Q9H3N1
Q9NZ53	Q13641
UNKNOWN	Q9NRM0
UNKNOWN	P22914
UNKNOWN	Q9Y508
Q8TBY0	A0AV96
O43353	Q9BVT8
O43353	Q12972
Q9P2F8	P63104
Q9P2F8	Q04917
Q9P2F8	Q9BRK4
Q9P2F8	O43166
Q9P2F8	Q8IWV7
Q9P2F8	P26196
Q9P2F8	Q9H0H5
Q9P2F8	O60292
Q9P2F8	O15049
Q9P2F8	Q96GW9
Q9BXP2	P11142
Q9BXP2	Q96GZ6
Q9BXP2	Q9BZE9
P78371	P49368
P78371	Q99832
P78371	P50991
P78371	O15379
P78371	Q9NW82
P78371	Q9BUK6
P78371	Q9BW62
P78371	Q9Y5J1
P78371	P62873
P78371	Q04727
P78371	Q9BVA0
P78371	Q92526
P78371	P40227
P78371	Q05048
P78371	P50990
P78371	P50579
P78371	Q9BUR4
P78371	Q96BW5
P78371	Q5T6F0
P78371	P17987
P78371	Q9NXC5
P78371	Q9UJT1
P78371	P48643
P78371	Q96S15
P78371	Q96FK6
P78371	A4D1P6
P78371	Q13371
P78371	Q9BQA1
P78371	P04350
P78371	Q9H9V9
P78371	O60508
P78371	Q8NHV4
P78371	Q8N3Y1
P78371	Q6RFH5
P78371	O43684
P78371	Q8TEB1
P78371	Q6PCD5
P78371	Q5XUX1
P78371	Q9NV06
P78371	Q9P2G9
P78371	Q9NVX2
P78371	Q8N5D0
P78371	Q8IXV7
P78371	O15213
P78371	Q93075
P78371	Q70EL1
P78371	Q562E7
Q8NDX2	Q96BY9
Q8NDX2	Q8TEB9
Q8IZD6	P78527
Q8IZD6	P54707
Q8IZD6	Q68DH5
Q8IZD6	Q8N6S4
Q8IZD6	Q9ULG6
Q8IZD6	Q96BY9
Q8IZD6	Q5SVS4
Q8IZD6	Q92890
Q8IZD6	O95292
Q8IZD6	Q9P0L0
Q8IZD6	Q86TM6
Q8IZD6	Q9Y282
Q8IZD6	Q8N2G8
Q8IZD6	Q96RQ1
Q8IZD6	Q7Z388
Q8IZD6	O95159
Q8IZD6	Q8N442
Q8IZD6	P62341
Q8IZD6	Q9NRU3
Q8IZD6	Q96AG3
O95528	P12931
Q9NRM0	Q9Y5Y0
Q9NRM0	P50748
Q9NRM0	Q96CB8
Q9NRM0	Q92538
Q9NRM0	Q9Y6D6
Q9NRM0	O95167
Q9NRM0	O75146
Q9NRM0	P32189
Q9NRM0	Q9UI26
Q9NRM0	Q8IUR0
Q9NRM0	Q8WTW3
Q9NRM0	Q96JG6
Q9NRM0	Q9H9E3
Q9NRM0	Q15155
Q9NRM0	Q8N1B4
Q9NRM0	Q5VYK3
Q9NRM0	Q8TB61
Q9NRM0	Q9H900
Q9NRM0	Q6P996
Q9NRM0	Q9P0S3
Q9NRM0	Q96ET8
Q9NRM0	Q96AG3
Q9NRM0	Q96BN8
Q9NRM0	P07919
Q9NRM0	Q8NBP5
Q9NRM0	Q6ZMG9
Q9NRM0	Q5HYI7
Q9NRM0	Q96A46
Q9NRM0	Q9UGJ1
P48643	P49368
P48643	Q99832
P48643	O15379
P48643	Q9NW82
P48643	Q92526
P48643	P50579
P48643	Q9UJT1
P48643	Q9P2G9
P48643	A6NHL2
P48643	Q13371
P48643	Q5T6F0
P48643	Q9BVA0
P48643	P62873
P48643	Q9NVX2
P48643	Q6PCD5
P48643	Q8N3Y1
P48643	Q5XUX1
P48643	O43684
P48643	Q8IXV7
Q13573	P98164
Q13573	Q9UBB9
Q13573	Q2TBE0
Q13573	P54652
Q13573	P04745
Q13573	Q9HCS7
Q13573	Q9BRR8
Q13573	Q96ER3
Q13573	Q9H5Z1
Q13573	Q9BZJ0
Q13573	Q96NB3
Q13573	Q99459
Q13573	Q9NW64
Q13573	O60306
Q13573	Q9HC84
Q13573	Q96DA0
Q13573	Q9UBG3
Q13573	O60508
Q13573	Q96DF8
Q13573	Q9UBC9
Q13573	P01877
Q13573	P01876
Q13573	P62318
Q13573	P01591
Q13573	P59665
P10155	P05455
P10155	Q9UHX1
P10155	Q14596
P22310	P54707
P22310	Q06481
P22310	Q5SP12
Q8N141	Q9Y4X5
P52737	Q9NRM0
P52737	Q8NEM2
P52737	Q7L7V1
P52737	Q15751
P52737	Q9H4L7
P52737	Q6ZW76
P52737	Q14765
UNKNOWN	Q15047
Q9GZX5	Q13263
Q9GZX5	P49336
Q9GZX5	E5RFK5
Q9H9E3	Q969V5
Q6UWY0	P11021
Q6UWY0	O14967
Q6UWY0	F5H856
Q6UWY0	Q14696
Q6UWY0	Q8NBJ7
Q6UWY0	Q15005
Q6UWY0	Q15165
Q6UWY0	Q9H0V9
Q6UWY0	Q9NWM8
Q6UWY0	Q9Y484
Q6UWY0	Q96BY7
Q6UWY0	Q9Y6A9
Q6UWY0	Q8NBK3
Q6UWY0	Q6ZSS3
Q13117	P49368
Q13117	Q99832
Q13117	P78371
Q13117	P50990
Q13117	P04745
Q13117	Q8TB72
Q13117	Q92526
Q13117	P40227
Q13117	P50991
Q13117	P17987
Q13117	P01036
Q13117	P01037
Q13117	P09228
Q13117	P48643
Q13117	Q96C01
Q13117	Q99700
Q13117	Q01804
Q13117	Q96DA0
Q96F81	P09228
Q96F81	P01036
Q96F81	P01591
Q6ZNL6	Q9UKA4
Q6ZNL6	P22694
Q01740	Q9NQ84
Q01740	P31512
Q01740	P07864
P31513	P01111
P32189	Q14410
Q14449	Q9UM22
Q14449	P00751
Q9H4D5	Q9UKK6
Q9H4D5	Q9NPJ8
Q9H4D5	Q96F44
O15460	P0CJ78
O15460	Q6UN15
O15460	Q05707
O15460	Q3KQU3
O15460	Q9C0J8
O15460	Q9P2I0
O15460	Q2M1P5
O15460	Q92797
O15460	Q9UJ04
O15460	P02452
O15460	O95639
O15460	Q86Y91
O15460	P39060
O15460	A5PL33
O15460	Q96AY4
O15460	Q7Z3C6
Q9Y6F1	Q09019
Q9Y6F1	Q13153
Q9Y6F1	Q86X10
P05166	P05165
P05166	P27540
P05166	Q9BTZ2
Q9P0J1	Q14191
Q9P0J1	Q15031
Q9P0J1	Q8NCN5
Q9P0J1	P11182
Q9P0J1	P49590
Q9P0J1	P13196
Q9P0J1	P31040
Q9P0J1	Q13472
P98153	Q9UHF1
P98153	Q8WVP7
P98153	Q9NV92
P98153	Q9NU22
P98153	P78527
P98153	O75691
P98153	P54707
P98153	O95573
P98153	Q86XI2
P98153	Q8N3C0
P98153	P23634
P98153	Q16720
P98153	Q8TC07
P98153	P98198
P98153	P42704
P98153	O95470
P98153	P19634
P98153	Q9HAV4
P98153	Q9UNS1
P98153	O75110
P98153	Q9H819
P98153	Q9ULH0
P98153	Q14146
P98153	Q9H583
P98153	P42695
P98153	Q9Y2U8
P98153	Q9H2C2
P98153	Q9ULQ1
P98153	Q9C0H2
P98153	O43264
P98153	Q9BQQ3
P98153	P49815
P98153	Q68DN6
P98153	P50443
P98153	Q96HA1
P98153	Q6ZWJ1
P98153	Q53EQ6
P98153	P42356
P98153	Q9Y6D6
P98153	Q8IUH5
P98153	Q8IUH4
P98153	Q8TED0
P98153	Q96PU5
P98153	P46934
P98153	Q8N1I0
P98153	P29597
P98153	O15270
P98153	P62987
P98153	O94822
P98153	Q9NZC7
P98153	P51812
P98153	Q15349
P98153	Q8N5G2
P98153	Q9BZF1
P98153	Q6NUQ1
P98153	Q9UBH6
P98153	O94955
P98153	Q13433
P98153	Q969Z0
P98153	P21359
P98153	Q5TB30
P98153	O43824
P98153	Q9GZT3
P98153	Q86U38
P98153	P35453
P98153	Q8WUY9
P98153	A6NKD9
P98153	Q96J84
P98153	Q86VI4
P98153	Q96JJ3
P98153	P04035
P98153	Q2M1P5
P98153	P48201
P98153	Q96H55
P98153	Q2M389
P98153	Q99717
P98153	Q15797
P98153	Q8NC56
P98153	Q99797
P98153	Q9NVN8
P98153	Q9P2P5
P98153	O75845
P98153	Q9NUL7
P98153	Q8N201
P98153	Q0P651
P98153	P16260
P98153	Q96CW5
P98153	Q9NTI5
P98153	B0LM41
P98153	Q9ULF5
P98153	Q6NZ67
P98153	Q9NVH2
P98153	Q9HCI6
P98153	P46937
P98153	Q16842
P98153	Q8WUD6
P98153	Q6XUX3
P98153	Q9H1I8
P98153	Q15051
P98153	P69905
P98153	Q9UKZ1
P98153	Q7RTS9
P98153	Q969V5
P98153	Q86TV6
P98153	Q8WVT3
P98153	Q8TCT0
P98153	Q8TCT6
P98153	Q96BW9
P98153	P37287
P98153	Q86UT6
P98153	Q9H4B6
P98153	Q14738
P98153	B8ZZJ1
P98153	Q8N2A8
P98153	Q6IBW4
P98153	Q9UFG5
P98153	O00458
Q96BY6	Q9BZ29
Q96BY6	P42357
Q96AP0	Q9NUX5
Q96AP0	Q9NYB0
Q96AP0	Q8WVV4
Q8IUX8	P11021
Q8IUX8	Q15293
Q8IUX8	Q9NZR2
Q8IUX8	O43149
Q8IUX8	Q5T447
Q8IUX8	Q86TM6
Q8IUX8	P51858
Q8IUX8	Q92673
Q8IUX8	Q9NP73
Q8IUX8	A6NKD9
Q8IUX8	P01130
P18146	Q504T8
P18146	Q13506
Q8N428	Q8N1S5
Q8N428	O14556
Q8N428	O15397
Q8N428	Q68EM7
Q8N428	Q9NWS8
Q8N428	Q96ER3
Q14161	Q9Y2X7
Q14161	Q04917
Q14161	Q15052
Q14161	Q14155
Q14409	P32189
Q14409	Q14410
Q14409	Q9NZI7
Q14409	P25311
Q14409	Q96DR8
Q14409	P05090
Q14409	P68871
P15586	Q8NBK3
P15586	P11717
P15586	O76031
P15586	Q9NWM8
P15586	Q8NFI3
Q9HAY6	O14639
O75487	P11021
O75487	Q9Y625
O75487	Q15005
O75487	Q9Y6A9
Q5VW38	Q13490
Q5VW38	Q12933
Q5VW38	Q96ET8
Q5VW38	Q9NR77
Q5VW38	P41162
P43251	O94832
Q8TE85	Q5VU13
P01857	A5A3E0
P01857	P01859
P01857	P01860
P01857	P01861
P01857	P25311
P01857	Q86XX4
P01857	P05090
Q9UHF4	P0CG47
Q9UHF4	P42338
Q9UHF4	Q99741
Q9UHF4	Q15382
Q9UHF4	Q96EK4
Q9UHF4	Q6P4R8
Q9UHF4	Q00341
Q9UHF4	Q14689
Q9UHF4	P42336
Q9UHF4	O14523
Q9UHF4	P27986
Q9UHF4	Q92569
Q9UHF4	P40763
Q9UHF4	O95057
Q9UHF4	Q86VI4
Q9UHF4	Q9H0W5
Q9UHF4	Q9Y6M5
Q9UHF4	B0FP48
Q9UHF4	Q9UHQ9
Q9UHF4	Q9UKE5
Q9UHF4	P84085
Q9UHF4	Q15036
Q9UHF4	O15155
Q9UHF4	Q99986
Q9UHF4	Q15545
Q9UHF4	O95707
Q9UHF4	Q9ULK5
Q9UHF4	Q8TCT0
Q8TDN2	P11142
Q8TDN2	P42898
Q8N4N3	P11142
Q8N4N3	P29144
Q8N4N3	Q13618
Q8N4N3	Q9Y312
Q8IVL6	P11021
Q8IVL6	P11142
Q8IVL6	P14735
Q8IVL6	Q14145
Q8IVL6	Q02809
Q6UY01	Q15642
Q15648	Q71SY5
Q15648	Q93074
Q15648	Q86YW9
Q15648	Q9UHV7
Q15648	Q6P2C8
Q15648	Q9Y3C7
Q15648	O95402
Q15648	Q71F56
Q15648	Q9Y2X0
Q15648	O60244
Q15648	Q96HR3
Q15648	Q9ULK4
Q15648	Q96RN5
Q15648	Q9NWA0
Q15648	O75586
Q15648	Q9NPJ6
Q15648	Q9NX70
Q15648	Q8IXW5
Q15648	Q9BTT4
Q15648	Q9H944
Q15648	Q9BWU1
Q15648	P49336
Q15648	Q96G25
Q15648	Q9P086
E5RI47	Q8IUR7
E5RI47	O14910
E5RI47	Q9HAP6
E5RI47	Q9NUP9
E5RI47	Q12959
E5RI47	Q9NZW5
E5RI47	Q8IVV7
Q8N307	Q13509
Q8N307	Q9H4B7
Q8N307	P49411
Q8N307	Q92572
Q8N307	O95258
Q8N307	P68366
Q8N307	Q9BRT8
Q8N307	P62330
Q8N307	Q96T37
Q8N307	Q14CZ7
Q8N307	Q8IYL2
Q8N307	P32189
Q8N307	Q9BPY3
Q8N307	O15315
Q8N307	Q9HD47
Q8N307	O75879
Q0VFZ6	O95147
Q0VFZ6	Q8TF66
Q0VFZ6	Q86SJ6
Q96NY9	Q9Y2L1
Q96NY9	Q96AY2
Q96NY9	Q92889
Q7Z4N8	Q8NCF5
Q7Z4N8	P11021
Q7Z4N8	Q92610
Q7Z4N8	O95071
Q7Z4N8	Q8NDT2
Q7Z4N8	P07237
Q7Z4N8	Q8NAF0
Q7Z4N8	Q6ZRS2
Q7Z4N8	Q9NPF5
Q7Z4N8	P51116
Q7Z4N8	Q7L4I2
Q7Z4N8	Q15906
Q7Z4N8	Q7Z4S6
Q7Z4N8	Q9ULU4
Q7Z4N8	O95684
Q7Z4N8	Q9HBE1
Q7Z4N8	P49815
Q7Z4N8	P49750
Q7Z4N8	Q8N1G0
Q7Z4N8	Q9UHF7
Q7Z4N8	O75381
Q7Z4N8	Q8IYB3
Q7Z4N8	Q9NX05
Q7Z4N8	O15156
Q7Z4N8	Q15637
Q7Z4N8	Q96N64
Q7Z4N8	Q8TF76
Q7Z4N8	Q9GZN1
Q7Z4N8	Q8NEY8
Q7Z4N8	Q9UMN6
Q7Z4N8	Q13625
Q7Z4N8	Q9H0W5
Q7Z4N8	Q14493
Q7Z4N8	Q9HAH7
Q7Z4N8	Q5VUA4
Q7Z4N8	Q13111
Q7Z4N8	Q6DD87
Q7Z4N8	Q9H4L4
Q7Z4N8	Q86VW0
Q7Z4N8	O95619
Q7Z4N8	P21359
Q7Z4N8	A8MVW0
Q7Z4N8	Q9NRI5
Q7Z4N8	E7EUN2
Q7Z4N8	P68400
Q7Z4N8	Q9C0J8
Q7Z4N8	Q8IY57
Q7Z4N8	Q6NUJ5
Q7Z4N8	Q01826
Q7Z4N8	Q8N0Y2
Q7Z4N8	Q9Y4B5
Q7Z4N8	Q53EQ6
Q7Z4N8	Q8WXE0
Q7Z4N8	Q9HBH1
Q7Z4N8	O43257
Q5XG87	O75581
Q8NA72	Q9NZT1
Q8NA72	O15182
Q8NA72	P27482
Q8NA72	P41208
Q8NA72	P17900
Q8NA72	P09668
Q8NA72	Q5W0V3
Q8NA72	Q96ED9
Q96EY7	Q9UPU7
Q96EY7	Q00839
Q96EY7	P67809
Q96EY7	P46781
Q96EY7	P84103
P49190	P04350
P49190	Q13509
P49190	Q3ZCM7
P49190	P62987
P49190	P11142
P49190	O14981
P49190	F5H856
P49190	P78527
P49190	Q16891
P49190	Q86Y07
P49190	Q5T160
P49190	Q86X29
P49190	Q9HDC5
P49190	Q01814
P49190	Q6P9B9
P49190	Q9Y320
P49190	P13591
P49190	Q99741
P49190	Q9Y5Y0
P49190	Q14156
P49190	Q9P0U3
P49190	P24468
P49190	Q9BSJ5
P49190	O75146
P49190	Q9H0H0
P49190	Q9BYJ9
P49190	Q6P996
P49190	Q68D85
P49190	Q9BRQ6
P49190	Q53R41
P49190	O95167
P49190	Q8IUH5
P49190	Q6P444
P49190	Q13315
P49190	Q9NVN8
P49190	P51553
P49190	P68363
P49190	Q71U36
P49190	Q9BQE3
P49190	O60645
P49190	Q9H5K3
P49190	O00592
P49190	Q6PJI9
P49190	Q9UBW7
P49190	P23458
P49190	Q9UBH6
P49190	Q9BZM4
P49190	P33981
P49190	Q5HYI7
P49190	P47895
P49190	Q96GC9
P49190	Q15155
P49190	P32189
P49190	Q13505
P49190	Q5VYK3
P49190	P35453
P49190	Q9Y2X9
P49190	Q6DD88
P49190	Q9HA92
P49190	P05496
P49190	Q96J84
P49190	P04150
P49190	Q05932
P49190	Q16635
P49190	Q6NZ67
P49190	Q6Y1H2
P49190	Q53FV1
P49190	Q9UK39
P49190	Q8TD22
P49190	O15121
P49190	P22455
P49190	Q05823
P49190	Q9BQE5
P49190	Q9ULF5
P49190	Q6JQN1
P49190	O60779
P49190	P50748
P49190	Q08357
P49190	P13498
P49190	Q8IZQ1
P49190	Q8N442
P49190	Q9H5Q4
P49190	Q9UI26
P49190	Q9UI95
P49190	Q6ZMG9
P49190	Q96DA6
P49190	Q8TAM2
P49190	O60499
P49190	Q8NEY1
P49190	Q96BY7
P49190	Q9GZR5
P49190	Q92802
P49190	P50548
P49190	A6NJ78
P49190	Q8WY07
P49190	Q13946
P49190	Q6PJG6
P49190	Q6SPF0
P49190	Q9BRN9
P49190	P34925
P49190	B0LM41
P49190	Q8WUY8
P49190	Q7Z4F1
P49190	Q9UBS3
P49190	Q9Y5Y5
P49190	Q96FL8
P49190	Q9BX95
P49190	Q6P5Z2
P49190	O43542
P49190	Q96RT8
P49190	O43299
Q8IWA6	Q9H8W3
Q8IWA6	Q9Y421
Q8IWA6	Q8IZD4
O95199	Q8NDN9
O95199	Q8WVJ2
O95199	P22830
Q6ZMZ0	P0CG47
Q6ZMZ0	Q13509
Q6ZMZ0	P30260
Q6ZMZ0	P42338
Q6ZMZ0	Q709C8
Q6ZMZ0	Q5VZL5
Q6ZMZ0	Q13107
Q6ZMZ0	Q9Y4E8
