Human Herpes
Q9HCE6 Herpes_target
Q9HCU0 Herpes_target
Q9HD45 Herpes_target
Q9HD45 Herpes_target
Q9HDC9 Herpes_target
Q9HDC9 Herpes_target
Q9NPB0 Herpes_target
Q9NPG3 Herpes_target
Q9NPJ6 Herpes_target
Q9NQX7 Herpes_target
Q9NQX7 Herpes_target
Q9NR12 Herpes_target
Q9NR12 Herpes_target
Q9NR12 Herpes_target
Q9NR12 Herpes_target
Q9NR12 Herpes_target
Q9NRD5 Herpes_target
Q9NRD5 Herpes_target
Q9NRP0 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NTJ5 Herpes_target
Q9NTJ5 Herpes_target
Q9NUQ6 Herpes_target
Q9NV96 Herpes_target
Q9NV96 Herpes_target
Q9NVM1 Herpes_target
Q9NX61 Herpes_target
Q9NX63 Herpes_target
Q9NX63 Herpes_target
Q9NXH8 Herpes_target
Q9NXH8 Herpes_target
Q9NXH8 Herpes_target
Q9NXH8 Herpes_target
Q9NXH8 Herpes_target
Q9NXR1 Herpes_target
Q9NXS2 Herpes_target
Q9NXS2 Herpes_target
Q9NXW2 Herpes_target
Q9NYL2 Herpes_target
Q9NYQ7 Herpes_target
Q9NYU1 Herpes_target
Q9NZ01 Herpes_target
Q9NZC7 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZN4 Herpes_target
Q9NZQ3 Herpes_target
Q9P0P0 Herpes_target
Q9P0V3 Herpes_target
Q9P0V3 Herpes_target
Q9P2D7 Herpes_target
Q9P2E9 Herpes_target
Q9P2E9 Herpes_target
Q9UBB9 Herpes_target
Q9UBB9 Herpes_target
Q9UBG0 Herpes_target
Q9UBG0 Herpes_target
Q9UBN6 Herpes_target
Q9UBP4 Herpes_target
Q9UDY4 Herpes_target
Q9UDY4 Herpes_target
Q9UEW3 Herpes_target
Q9UEW3 Herpes_target
Q9UFD9 Herpes_target
Q9UFD9 Herpes_target
Q9UGI8 Herpes_target
Q9UGP8 Herpes_target
Q9UGP8 Herpes_target
Q9UHD8 Herpes_target
Q9UHD8 Herpes_target
Q9UHD8 Herpes_target
Q9UHF1 Herpes_target
Q9UHF1 Herpes_target
Q9UHL4 Herpes_target
Q9UHL4 Herpes_target
Q9UHL4 Herpes_target
Q9UHV2 Herpes_target
Q9UHV2 Herpes_target
Q9UHV2 Herpes_target
Q9UI14 Herpes_target
Q9UI14 Herpes_target
Q9UIA9 Herpes_target
Q9UJ14 Herpes_target
Q9UJ14 Herpes_target
Q9UJ14 Herpes_target
Q9UJ14 Herpes_target
Q9UJ70 Herpes_target
Q9UJJ9 Herpes_target
Q9UJV3 Herpes_target
Q9UJV3 Herpes_target
Q9UJY1 Herpes_target
Q9UKA4 Herpes_target
Q9UKX2 Herpes_target
Q9UL15 Herpes_target
Q9UL15 Herpes_target
Q9UL46 Herpes_target
Q9UM47 Herpes_target
Q9UNF1 Herpes_target
Q9UNM6 Herpes_target
Q9UNN8 Herpes_target
Q9Y228 Herpes_target
Q9Y285 Herpes_target
Q9Y2D8 Herpes_target
Q9Y2G8 Herpes_target
Q9Y2G8 Herpes_target
Q9Y2I1 Herpes_target
Q9Y2U8 Herpes_target
Q9Y305 Herpes_target
Q9Y371 Herpes_target
Q9Y371 Herpes_target
Q9Y371 Herpes_target
Q9Y394 Herpes_target
Q9Y3Q8 Herpes_target
Q9Y3Q8 Herpes_target
Q9Y4B5 Herpes_target
Q9Y4B5 Herpes_target
Q9Y4F1 Herpes_target
Q9Y4P3 Herpes_target
Q9Y5G0 Herpes_target
Q9Y5M8 Herpes_target
Q9Y5M8 Herpes_target
Q9Y5M8 Herpes_target
Q9Y5M8 Herpes_target
Q9Y5M8 Herpes_target
Q9Y5S1 Herpes_target
Q9Y5S1 Herpes_target
Q9Y5Z0 Herpes_target
Q9Y673 Herpes_target
Q9Y6K0 Herpes_target
Q9Y6M1 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N7 Herpes_target
P19838 Herpes_target
P16070 Herpes_target
P16070 Herpes_target
P02786 Herpes_target
P02786 Herpes_target
Q13576 Herpes_target
Q93008 Herpes_target
P51665 Herpes_target
Q93009 Herpes_target
P01857 Herpes_target
O95477 Herpes_target
Q8WUM4 Herpes_target
P30153 Herpes_target
P30153 Herpes_target
P02751 Herpes_target
P02751 Herpes_target
P02751 Herpes_target
P02751 Herpes_target
P02751 Herpes_target
P02751 Herpes_target
P17844 Herpes_target
P46379 Herpes_target
P46379 Herpes_target
P05556 Herpes_target
P05556 Herpes_target
Q99816 Herpes_target
Q99816 Herpes_target
P04406 Herpes_target
P68400 Herpes_target
O43707 Herpes_target
P12814 Herpes_target
Q06330 Herpes_target
P49023 Herpes_target
P49023 Herpes_target
P49023 Herpes_target
Q12959 Herpes_target
Q9Y6C2 Herpes_target
Q9H3P7 Herpes_target
Q9H3P7 Herpes_target
P60468 Herpes_target
P60468 Herpes_target
P60468 Herpes_target
P60468 Herpes_target
O00410 Herpes_target
P15529 Herpes_target
P09603 Herpes_target
O00560 Herpes_target
P07858 Herpes_target
P07858 Herpes_target
Q15629 Herpes_target
Q15629 Herpes_target
Q15629 Herpes_target
P34932 Herpes_target
P28290 Herpes_target
Q9Y520 Herpes_target
Q9Y520 Herpes_target
Q9H2P0 Herpes_target
P35613 Herpes_target
Q9NZV1 Herpes_target
Q9NP72 Herpes_target
Q9NP72 Herpes_target
Q13637 Herpes_target
Q12933 Herpes_target
Q12933 Herpes_target
Q9HCU5 Herpes_target
Q13263 Herpes_target
P61289 Herpes_target
O43390 Herpes_target
Q9UNE7 Herpes_target
O14744 Herpes_target
O60506 Herpes_target
Q9UBX5 Herpes_target
Q9UBX5 Herpes_target
Q9UBX5 Herpes_target
Q9UBX5 Herpes_target
Q9UBX5 Herpes_target
Q15326 Herpes_target
Q9Y230 Herpes_target
Q9Y230 Herpes_target
Q9Y230 Herpes_target
Q9Y230 Herpes_target
O00264 Herpes_target
O00264 Herpes_target
Q16891 Herpes_target
Q16186 Herpes_target
Q9BQ50 Herpes_target
P21964 Herpes_target
Q9UKK3 Herpes_target
P19784 Herpes_target
P67870 Herpes_target
P14868 Herpes_target
P26196 Herpes_target
Q14204 Herpes_target
P50402 Herpes_target
P50402 Herpes_target
P50402 Herpes_target
P07814 Herpes_target
P04626 Herpes_target
P33897 Herpes_target
O95573 Herpes_target
O95573 Herpes_target
O95573 Herpes_target
P49327 Herpes_target
Q12805 Herpes_target
Q12805 Herpes_target
P51991 Herpes_target
Q9UPN7 Herpes_target
Q9UPN7 Herpes_target
Q15691 Herpes_target
Q13049 Herpes_target
A5YKK6 Herpes_target
Q5T4S7 Herpes_target
Q5T4S7 Herpes_target
Q5T4S7 Herpes_target
Q9UQ35 Herpes_target
Q9UQ35 Herpes_target
Q9Y6C9 Herpes_target
Q9Y6C9 Herpes_target
Q9Y6C9 Herpes_target
P02794 Herpes_target
Q96B97 Herpes_target
P42858 Herpes_target
Q00341 Herpes_target
P04439 Herpes_target
P01889 Herpes_target
P22736 Herpes_target
P09651 Herpes_target
P22626 Herpes_target
Q99729 Herpes_target
Q14103 Herpes_target
Q99873 Herpes_target
Q99873 Herpes_target
P41252 Herpes_target
P41252 Herpes_target
P52292 Herpes_target
Q08380 Herpes_target
P20700 Herpes_target
P29966 Herpes_target
P29966 Herpes_target
P56192 Herpes_target
P55209 Herpes_target
P06748 Herpes_target
P16615 Herpes_target
P16615 Herpes_target
P16615 Herpes_target
P16615 Herpes_target
P16615 Herpes_target
Q8TED1 Herpes_target
P07237 Herpes_target
Q71UM5 Herpes_target
Q71UM5 Herpes_target
Q9BRK5 Herpes_target
Q9BRK5 Herpes_target
O95071 Herpes_target
O95071 Herpes_target
O95071 Herpes_target
Q9Y282 Herpes_target
P17858 Herpes_target
Q01813 Herpes_target
P18859 Herpes_target
O00469 Herpes_target
O15162 Herpes_target
P48047 Herpes_target
P06746 Herpes_target
Q9H0E2 Herpes_target
P62136 Herpes_target
Q96EP0 Herpes_target
P63151 Herpes_target
P63151 Herpes_target
Q9NVI7 Herpes_target
Q9NVI7 Herpes_target
Q9NVI7 Herpes_target
Q9BV68 Herpes_target
P25786 Herpes_target
P25788 Herpes_target
P25788 Herpes_target
P25788 Herpes_target
P25788 Herpes_target
P25788 Herpes_target
P25788 Herpes_target
P25789 Herpes_target
P60900 Herpes_target
O14818 Herpes_target
P20618 Herpes_target
P49721 Herpes_target
P28070 Herpes_target
P62191 Herpes_target
P62191 Herpes_target
P35998 Herpes_target
P43686 Herpes_target
P43686 Herpes_target
P43686 Herpes_target
P62195 Herpes_target
P62333 Herpes_target
O43242 Herpes_target
P55036 Herpes_target
P55036 Herpes_target
Q9NQC3 Herpes_target
O00231 Herpes_target
O00232 Herpes_target
P49792 Herpes_target
P49792 Herpes_target
Q14257 Herpes_target
Q14257 Herpes_target
P13489 Herpes_target
P46782 Herpes_target
P42677 Herpes_target
P42677 Herpes_target
P42677 Herpes_target
P42677 Herpes_target
P49591 Herpes_target
Q01105 Herpes_target
P05455 Herpes_target
P51571 Herpes_target
O15260 Herpes_target
O15260 Herpes_target
P20290 Herpes_target
Q07021 Herpes_target
Q99442 Herpes_target
Q13077 Herpes_target
P49368 Herpes_target
P49368 Herpes_target
P49368 Herpes_target
P08670 Herpes_target
P04275 Herpes_target
P04275 Herpes_target
P04275 Herpes_target
P04275 Herpes_target
P04275 Herpes_target
P04275 Herpes_target
Q04917 Herpes_target
P27797 Herpes_target
P07384 Herpes_target
P11441 Herpes_target
Q8N2S1 Herpes_target
Q8N2S1 Herpes_target
O15294 Herpes_target
Q13136 Herpes_target
Q8IZ07 Herpes_target
Q8IZ07 Herpes_target
P40227 Herpes_target
P40227 Herpes_target
P40227 Herpes_target
P40227 Herpes_target
P40227 Herpes_target
Q86T03 Herpes_target
O94813 Herpes_target
Q9Y5V3 Herpes_target
Q9Y5V3 Herpes_target
Q9Y5V3 Herpes_target
O95817 Herpes_target
O95817 Herpes_target
O95817 Herpes_target
O95816 Herpes_target
P13667 Herpes_target
P04233 Herpes_target
O15027 Herpes_target
O15027 Herpes_target
intact:EBI-10815456 Herpes_target
intact:EBI-2623792 Herpes_target
A0MZ66 Herpes_target
A1KXE4 Herpes_target
A1L0V1 Herpes_target
A1L0V1 Herpes_target
A1L0V1 Herpes_target
A3KMH1 Herpes_target
A3KMH1 Herpes_target
B3KS36 Herpes_target
D6REE5 Herpes_target
O00161 Herpes_target
O00308 Herpes_target
O00483 Herpes_target
O00483 Herpes_target
O00483 Herpes_target
O00487 Herpes_target
O14545 Herpes_target
O14579 Herpes_target
O14763 Herpes_target
O15031 Herpes_target
O15173 Herpes_target
O15173 Herpes_target
O15173 Herpes_target
O15217 Herpes_target
O15269 Herpes_target
O15400 Herpes_target
O43164 Herpes_target
O43164 Herpes_target
O43294 Herpes_target
O43294 Herpes_target
O43294 Herpes_target
O43306 Herpes_target
O43866 Herpes_target
O60333 Herpes_target
O60493 Herpes_target
O60503 Herpes_target
O60565 Herpes_target
O60716 Herpes_target
O60716 Herpes_target
O60716 Herpes_target
O60762 Herpes_target
O60831 Herpes_target
O60831 Herpes_target
O60925 Herpes_target
O75094 Herpes_target
O75094 Herpes_target
O75381 Herpes_target
O75381 Herpes_target
O75396 Herpes_target
O75688 Herpes_target
O75688 Herpes_target
O75688 Herpes_target
O75688 Herpes_target
O75781 Herpes_target
O94929 Herpes_target
O94929 Herpes_target
O95159 Herpes_target
O95219 Herpes_target
O95297 Herpes_target
O95297 Herpes_target
O95681 Herpes_target
O95831 Herpes_target
O95831 Herpes_target
O95967 Herpes_target
O95967 Herpes_target
O95994 Herpes_target
O96005 Herpes_target
O96006 Herpes_target
P00533 Herpes_target
P01023 Herpes_target
P06703 Herpes_target
P07093 Herpes_target
P08133 Herpes_target
P08172 Herpes_target
P08240 Herpes_target
P08758 Herpes_target
P09455 Herpes_target
P09486 Herpes_target
P09486 Herpes_target
P09486 Herpes_target
P09543 Herpes_target
P09543 Herpes_target
P09543 Herpes_target
P09619 Herpes_target
P09619 Herpes_target
P0DI83 Herpes_target
P10586 Herpes_target
P10644 Herpes_target
P11717 Herpes_target
P12109 Herpes_target
P12109 Herpes_target
P12109 Herpes_target
P12110 Herpes_target
P12111 Herpes_target
P12111 Herpes_target
P14618 Herpes_target
P14618 Herpes_target
P15260 Herpes_target
P15814 Herpes_target
P17980 Herpes_target
P18545 Herpes_target
P22692 Herpes_target
P23458 Herpes_target
P23458 Herpes_target
P23458 Herpes_target
P23458 Herpes_target
P23458 Herpes_target
P23634 Herpes_target
P23634 Herpes_target
P24534 Herpes_target
P25116 Herpes_target
P25445 Herpes_target
P26640 Herpes_target
P27105 Herpes_target
P28066 Herpes_target
P28300 Herpes_target
P28300 Herpes_target
P28300 Herpes_target
P28300 Herpes_target
P28300 Herpes_target
P28300 Herpes_target
P28799 Herpes_target
P28799 Herpes_target
P28799 Herpes_target
P28799 Herpes_target
P28799 Herpes_target
P28799 Herpes_target
P28799 Herpes_target
P28799 Herpes_target
P29323 Herpes_target
P29536 Herpes_target
P30460 Herpes_target
P30530 Herpes_target
P30530 Herpes_target
P30626 Herpes_target
P31689 Herpes_target
P31689 Herpes_target
P31689 Herpes_target
P31689 Herpes_target
P31689 Herpes_target
P35221 Herpes_target
P35813 Herpes_target
P36578 Herpes_target
P37173 Herpes_target
P39656 Herpes_target
P40189 Herpes_target
P40855 Herpes_target
P40879 Herpes_target
P41221 Herpes_target
P42166 Herpes_target
P42694 Herpes_target
P42702 Herpes_target
P42892 Herpes_target
P45973 Herpes_target
P48556 Herpes_target
P48643 Herpes_target
P48643 Herpes_target
P48643 Herpes_target
P48643 Herpes_target
P49756 Herpes_target
P49759 Herpes_target
P49908 Herpes_target
P49908 Herpes_target
P49915 Herpes_target
P50281 Herpes_target
P50281 Herpes_target
P50281 Herpes_target
P50479 Herpes_target
P50479 Herpes_target
P50479 Herpes_target
P51148 Herpes_target
P51798 Herpes_target
P51809 Herpes_target
P51812 Herpes_target
P51911 Herpes_target
P52565 Herpes_target
P52943 Herpes_target
P52943 Herpes_target
P53621 Herpes_target
P53621 Herpes_target
P54760 Herpes_target
P62942 Herpes_target
P62995 Herpes_target
P63010 Herpes_target
P68871 Herpes_target
P80303 Herpes_target
P98194 Herpes_target
Q02818 Herpes_target
Q04721 Herpes_target
Q06210 Herpes_target
Q07960 Herpes_target
Q12797 Herpes_target
Q13308 Herpes_target
Q13586 Herpes_target
Q13586 Herpes_target
Q13643 Herpes_target
Q13671 Herpes_target
Q13765 Herpes_target
Q14192 Herpes_target
Q14192 Herpes_target
Q14192 Herpes_target
Q14393 Herpes_target
Q14393 Herpes_target
Q14393 Herpes_target
Q14393 Herpes_target
Q14517 Herpes_target
Q14517 Herpes_target
Q14517 Herpes_target
Q14699 Herpes_target
Q14699 Herpes_target
Q14699 Herpes_target
Q15012 Herpes_target
Q15036 Herpes_target
Q15262 Herpes_target
Q15334 Herpes_target
Q15404 Herpes_target
Q15434 Herpes_target
Q15582 Herpes_target
Q15723 Herpes_target
Q15942 Herpes_target
Q15942 Herpes_target
Q16206 Herpes_target
Q16527 Herpes_target
Q16527 Herpes_target
Q27J81 Herpes_target
Q27J81 Herpes_target
Q3KQU3 Herpes_target
Q3KQU3 Herpes_target
Q4L180 Herpes_target
Q53EP0 Herpes_target
Q5JSL3 Herpes_target
Q5JY77 Herpes_target
Q5JY77 Herpes_target
Q5SRE7 Herpes_target
Q5T124 Herpes_target
Q5T1M5 Herpes_target
Q5TGY1 Herpes_target
Q5VV42 Herpes_target
Q63ZY3 Herpes_target
Q63ZY3 Herpes_target
Q63ZY3 Herpes_target
Q63ZY3 Herpes_target
Q63ZY3 Herpes_target
Q68DQ2 Herpes_target
Q68DS7 Herpes_target
Q6AI12 Herpes_target
Q6FH22 Herpes_target
Q6IAA8 Herpes_target
Q6P996 Herpes_target
Q6P996 Herpes_target
Q6P996 Herpes_target
Q6P996 Herpes_target
Q6P996 Herpes_target
Q6PJ69 Herpes_target
Q6UVK1 Herpes_target
Q6UX15 Herpes_target
Q70UQ0 Herpes_target
Q70UQ0 Herpes_target
Q7L5D6 Herpes_target
Q7Z333 Herpes_target
Q7Z4F1 Herpes_target
Q7Z4V5 Herpes_target
Q86SQ0 Herpes_target
Q86VY9 Herpes_target
Q86WC4 Herpes_target
Q86WN1 Herpes_target
Q86X95 Herpes_target
Q86Y82 Herpes_target
Q86YV9 Herpes_target
Q8IUD2 Herpes_target
Q8IX21 Herpes_target
Q8IXI2 Herpes_target
Q8IY17 Herpes_target
Q8IY17 Herpes_target
Q8IZ52 Herpes_target
Q8N2K0 Herpes_target
Q8N2K0 Herpes_target
Q8N4L2 Herpes_target
Q8NB49 Herpes_target
Q8NC42 Herpes_target
Q8NC54 Herpes_target
Q8TAP6 Herpes_target
Q8TAS6 Herpes_target
Q8TD31 Herpes_target
Q8WUM9 Herpes_target
Q8WV28 Herpes_target
Q8WWI1 Herpes_target
Q8WX93 Herpes_target
Q8WY48 Herpes_target
Q92526 Herpes_target
Q92537 Herpes_target
Q93052 Herpes_target
Q93062 Herpes_target
Q93062 Herpes_target
Q96AQ6 Herpes_target
Q96BY9 Herpes_target
Q96D09 Herpes_target
Q96D15 Herpes_target
Q96EY1 Herpes_target
Q96HC4 Herpes_target
Q96HC4 Herpes_target
Q96IX5 Herpes_target
Q96J84 Herpes_target
Q96JJ7 Herpes_target
Q96N66 Herpes_target
Q96N66 Herpes_target
Q96N66 Herpes_target
Q96RT7 Herpes_target
Q96RT7 Herpes_target
Q96ST2 Herpes_target
Q99460 Herpes_target
Q99460 Herpes_target
Q99500 Herpes_target
Q99523 Herpes_target
Q99575 Herpes_target
Q99650 Herpes_target
Q99700 Herpes_target
Q99750 Herpes_target
Q9BQB6 Herpes_target
Q9BQB6 Herpes_target
Q9BQB6 Herpes_target
Q9BQB6 Herpes_target
Q9BRK4 Herpes_target
Q9BRK4 Herpes_target
Q9BSJ8 Herpes_target
Q9BT67 Herpes_target
Q9BT88 Herpes_target
Q9BWM7 Herpes_target
Q9BWM7 Herpes_target
Q9BXS4 Herpes_target
Q9BZ29 Herpes_target
Q9C0C2 Herpes_target
Q9H496 Herpes_target
Q9H5V8 Herpes_target
Q9H694 Herpes_target
Q9H7F0 Herpes_target
Q9H8L6 Herpes_target
Q9H9B1 Herpes_target
Q9HA82 Herpes_target
Q9HAU0 Herpes_target
Q9HB63 Herpes_target
Q9HC07 Herpes_target
Q9HCE6 Herpes_target
Q9HCH0 Herpes_target
Q9NQ79 Herpes_target
Q9NQX7 Herpes_target
Q9NR12 Herpes_target
Q9NR12 Herpes_target
Q9NR12 Herpes_target
Q9NR46 Herpes_target
Q9NRD5 Herpes_target
Q9NRD5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NSC5 Herpes_target
Q9NUJ3 Herpes_target
Q9NV96 Herpes_target
Q9NV96 Herpes_target
Q9NWV8 Herpes_target
Q9NXH8 Herpes_target
Q9NXH8 Herpes_target
Q9NXH8 Herpes_target
Q9NXH8 Herpes_target
Q9NXS2 Herpes_target
Q9NXS2 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZM1 Herpes_target
Q9NZN4 Herpes_target
Q9NZQ3 Herpes_target
Q9P0V3 Herpes_target
Q9P266 Herpes_target
Q9P270 Herpes_target
Q9P2E5 Herpes_target
Q9UDY4 Herpes_target
Q9UDY4 Herpes_target
Q9UGP8 Herpes_target
Q9UHC7 Herpes_target
Q9UHD8 Herpes_target
Q9UHF1 Herpes_target
Q9UHL4 Herpes_target
Q9UHV2 Herpes_target
Q9UHV2 Herpes_target
Q9UHV2 Herpes_target
Q9UHV2 Herpes_target
Q9UHV9 Herpes_target
Q9UL15 Herpes_target
Q9ULM3 Herpes_target
Q9UNM6 Herpes_target
Q9UP95 Herpes_target
Q9Y285 Herpes_target
Q9Y2G8 Herpes_target
Q9Y2G8 Herpes_target
Q9Y2I1 Herpes_target
Q9Y2I1 Herpes_target
Q9Y371 Herpes_target
Q9Y371 Herpes_target
Q9Y3C5 Herpes_target
Q9Y3Q8 Herpes_target
Q9Y561 Herpes_target
Q9Y5K5 Herpes_target
Q9Y5M8 Herpes_target
Q9Y5M8 Herpes_target
Q9Y5M8 Herpes_target
Q9Y5M8 Herpes_target
Q9Y6I3 Herpes_target
Q9Y6J9 Herpes_target
Q9Y6M1 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
Q9Y6N5 Herpes_target
P46934 Herpes_target
A0A3B3ITW6 Herpes_target
P05783 Herpes_target
O75586 Herpes_target
Q13546 Herpes_target
P49336 Herpes_target
Q9Y572 Herpes_target
A0A087WYL7 Herpes_target
A0A1W2PS27 Herpes_target
B4DUA7 Herpes_target
Q96G25 Herpes_target
Q96RT1 Herpes_target
Q9NPJ6 Herpes_target
Q9NVC6 Herpes_target
Q9NWA0 Herpes_target
Q9NX70 Herpes_target
Q13153 Herpes_target
Q14203 Herpes_target
Q13177 Herpes_target
Q13561 Herpes_target
Q15223 Herpes_target
P02671 Herpes_target
P56962 Herpes_target
Q9Y4K3 Herpes_target
Q14790 Herpes_target
O95999 Herpes_target
Q96RT1 Herpes_target
Q9Y4K3 Herpes_target
P52294 Herpes_target
Q13651 Herpes_target
P16234-1 Herpes_target
Q08334 Herpes_target
P11021 Herpes_target
P07437 Herpes_target
P55795 Herpes_target
P12036 Herpes_target
Q71UM5 Herpes_target
O95071 Herpes_target
Q9NVI7 Herpes_target
P62736 Herpes_target
P42677 Herpes_target
P23497 Herpes_target
P63267 Herpes_target
Q71U36 Herpes_target
Q14790 Herpes_target
O14654 Herpes_target
Q9BQE3 Herpes_target
B2RTY4 Herpes_target
P01892 Herpes_target
P50395 Herpes_target
P61026 Herpes_target
Q70EL1 Herpes_target
Q9NUL7 Herpes_target
Q07812 Herpes_target
P39748 Herpes_target
O96017 Herpes_target
O96017 Herpes_target
P62993-1 Herpes_target
P52294 Herpes_target
P60842 Herpes_target
Q9P0J0 Herpes_target
P11940 Herpes_target
P04406 Herpes_target
P18615 Herpes_target
P68400 Herpes_target
Q9H307 Herpes_target
O00629 Herpes_target
P35579 Herpes_target
Q07912 Herpes_target
Q12959 Herpes_target
Q9H446 Herpes_target
Q13651 Herpes_target
P08123 Herpes_target
P49757 Herpes_target
P43235 Herpes_target
Q9UHK0 Herpes_target
Q7KZ85 Herpes_target
P07858 Herpes_target
Q9Y2B0 Herpes_target
P51805 Herpes_target
P78423 Herpes_target
Q6UUV7 Herpes_target
P20592 Herpes_target
P27348 Herpes_target
P07355 Herpes_target
P09651 Herpes_target
P52292 Herpes_target
O00505 Herpes_target
Q13164 Herpes_target
O00231 Herpes_target
Q09028 Herpes_target
P61956 Herpes_target
Q07021 Herpes_target
P08670 Herpes_target
P13010 Herpes_target
A8MU27 Herpes_target
B0QYN7 Herpes_target
B8ZZN6 Herpes_target
I3L0A0 Herpes_target
O15144 Herpes_target
P05388 Herpes_target
P17252 Herpes_target
P41218 Herpes_target
P61160 Herpes_target
Q16666-2 Herpes_target
Q5VY80 Herpes_target
Q6H3X3 Herpes_target
Q6K0P9 Herpes_target
Q9BUN8 Herpes_target
Q9BZM5 Herpes_target
P60842 Herpes_target
P11940 Herpes_target
Q07812 Herpes_target
Q9Y4K3 Herpes_target
P68400 Herpes_target
P29590 Herpes_target
P11021 Herpes_target
P11021 Herpes_target
Q13651 Herpes_target
P04843 Herpes_target
P27824 Herpes_target
Q15326 Herpes_target
Q96FJ2 Herpes_target
P67870 Herpes_target
O00505 Herpes_target
P08708 Herpes_target
P63167 Herpes_target
P04844 Herpes_target
P41227 Herpes_target
Q9BUN8 Herpes_target
P14735-1 Herpes_target
P20916 Herpes_target
P20916 Herpes_target
P08047 Herpes_target
P52292 Herpes_target
P07900 Herpes_target
Q96QK1 Herpes_target
P68104 Herpes_target
P11021 Herpes_target
Q05639 Herpes_target
P34932 Herpes_target
P68371 Herpes_target
Q92598 Herpes_target
Q9Y572 Herpes_target
Q5VTE0 Herpes_target
P07437 Herpes_target
Q13547 Herpes_target
Q92769 Herpes_target
P52597 Herpes_target
P31943 Herpes_target
P55795 Herpes_target
P34931 Herpes_target
Q09028 Herpes_target
Q16576 Herpes_target
P49368 Herpes_target
P49411 Herpes_target
Q71U36 Herpes_target
O14654 Herpes_target
Q9BQE3 Herpes_target
Q13330 Herpes_target
O94776 Herpes_target
O95816 Herpes_target
O60341 Herpes_target
P56545 Herpes_target
Q13363 Herpes_target
Q4G0F5 Herpes_target
Q92618 Herpes_target
Q9H171 Herpes_target
Q9UPU5 Herpes_target
Q13546 Herpes_target
Q9Y572 Herpes_target
P07437 Herpes_target
P12036 Herpes_target
Q71UM5 Herpes_target
P42677 Herpes_target
P49411 Herpes_target
Q71U36 Herpes_target
O14654 Herpes_target
Q9BQE3 Herpes_target
Q3ZCQ8 Herpes_target
O95816 Herpes_target
Q9H171 Herpes_target
Q9Y6K9 Herpes_target
Q00403 Herpes_target
P20226-1 Herpes_target
P20226 Herpes_target
P35268 Herpes_target
Q00403 Herpes_target
P20226 Herpes_target
P20226 Herpes_target
P20226 Herpes_target
P24928 Herpes_target
P24928 Herpes_target
P01024 Herpes_target
P20226 Herpes_target
Q14160 Herpes_target
Q9UHD2 Herpes_target
Q9UKJ1 Herpes_target
Q92956 Herpes_target
O95295 Herpes_target
P00846 Herpes_target
P48201 Herpes_target
P19838 Herpes_target
P78527 Herpes_target
P19525 Herpes_target
Q9Y4K3 Herpes_target
Q9Y4K3 Herpes_target
Q15750 Herpes_target
Q9NYJ8 Herpes_target
Q93008 Herpes_target
P07900 Herpes_target
Q93009 Herpes_target
Q93009 Herpes_target
P01857 Herpes_target
P17844 Herpes_target
P46777 Herpes_target
P68104 Herpes_target
P68104 Herpes_target
Q14203 Herpes_target
Q14203 Herpes_target
Q71SY5 Herpes_target
P62753 Herpes_target
P11940 Herpes_target
Q9UBU9 Herpes_target
O00459 Herpes_target
P04406 Herpes_target
P13164 Herpes_target
P62269 Herpes_target
P62269 Herpes_target
P62269 Herpes_target
P62269 Herpes_target
P02545 Herpes_target
P02545 Herpes_target
P02545 Herpes_target
P51610-1 Herpes_target
P62805 Herpes_target
P62805 Herpes_target
P49959 Herpes_target
Q08379 Herpes_target
Q08379 Herpes_target
Q15654 Herpes_target
P56524 Herpes_target
P63172 Herpes_target
P63172 Herpes_target
Q9UKL0 Herpes_target
Q9UKL0 Herpes_target
O95786 Herpes_target
Q03518 Herpes_target
P04637 Herpes_target
O14734 Herpes_target
O14734 Herpes_target
P09874 Herpes_target
Q9BUJ2 Herpes_target
Q9BUJ2 Herpes_target
P51617 Herpes_target
Q05639 Herpes_target
Q9BYX4 Herpes_target
Q9HCE1 Herpes_target
